Genome	Genome ID	Accession	PATRIC ID	RefSeq Locus Tag	Alt Locus Tag	Feature ID	Annotation	Feature Type	Start	End	Length	Strand	FIGfam ID	PATRIC genus-specific families (PLfams)	PATRIC cross-genus families (PGfams)	Protein ID	AA Length	Gene Symbol	Product	GO
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.982"			"PATRIC.287.6627.287.6627.con.0001.CDS.1023984.1025330.rev"	"PATRIC"	"CDS"	1023984	1025330	1347	"-"	"FIG00004335"	"PLF_286_00002537"	"PGF_03116630"		448		"Membrane-bound lytic murein transglycosylase B"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.983"			"PATRIC.287.6627.287.6627.con.0001.CDS.1025905.1026057.rev"	"PATRIC"	"CDS"	1025905	1026057	153	"-"	"FIG00957590"	"PLF_286_00148984"	"PGF_00259764"		50		"hypothetical protein"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.984"			"PATRIC.287.6627.287.6627.con.0001.CDS.1026149.1027186.rev"	"PATRIC"	"CDS"	1026149	1027186	1038	"-"	"FIG00106663"	"PLF_286_00261014"	"PGF_09201380"		345		"DNA polymerase III delta subunit (EC 2.7.7.7)"	"GO:0003887|DNA-directed DNA polymerase activity"
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.985"			"PATRIC.287.6627.287.6627.con.0001.CDS.1027224.1027847.rev"	"PATRIC"	"CDS"	1027224	1027847	624	"-"	"FIG00001709"	"PLF_286_00004078"	"PGF_00016305"		207		"LPS-assembly lipoprotein LptE"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.986"			"PATRIC.287.6627.287.6627.con.0001.CDS.1027914.1030535.rev"	"PATRIC"	"CDS"	1027914	1030535	2622	"-"	"FIG00000114"	"PLF_286_00000219"	"PGF_06812369"		873		"Leucyl-tRNA synthetase (EC 6.1.1.4)"	"GO:0004823|leucine-tRNA ligase activity"
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.987"			"PATRIC.287.6627.287.6627.con.0001.CDS.1030706.1031137.fwd"	"PATRIC"	"CDS"	1030706	1031137	432	"+"	"FIG00954428"	"PLF_286_00002650"	"PGF_01358568"		143		"hypothetical protein"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.988"			"PATRIC.287.6627.287.6627.con.0001.CDS.1031210.1031971.fwd"	"PATRIC"	"CDS"	1031210	1031971	762	"+"	"FIG01056920"	"PLF_286_00002460"	"PGF_03070382"		253		"Uncharacterized DUF218 membrane protein"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.989"			"PATRIC.287.6627.287.6627.con.0001.CDS.1032021.1033556.rev"	"PATRIC"	"CDS"	1032021	1033556	1536	"-"	"FIG00001006"	"PLF_286_00005796"	"PGF_02325838"		511		"Apolipoprotein N-acyltransferase / Copper homeostasis protein CutE"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.990"			"PATRIC.287.6627.287.6627.con.0001.CDS.1033742.1034581.rev"	"PATRIC"	"CDS"	1033742	1034581	840	"-"	"FIG00042627"	"PLF_286_00000609"	"PGF_10525969"		279		"Magnesium and cobalt efflux protein CorC"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.991"			"PATRIC.287.6627.287.6627.con.0001.CDS.1034578.1035060.rev"	"PATRIC"	"CDS"	1034578	1035060	483	"-"	"FIG00000233"	"PLF_286_00000704"	"PGF_00020361"		160		"Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.992"			"PATRIC.287.6627.287.6627.con.0001.CDS.1035050.1036072.rev"	"PATRIC"	"CDS"	1035050	1036072	1023	"-"	"FIG00229550"	"PLF_286_00000389"	"PGF_00033237"		340		"Phosphate starvation-inducible protein PhoH, predicted ATPase"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.993"			"PATRIC.287.6627.287.6627.con.0001.CDS.1036241.1037581.rev"	"PATRIC"	"CDS"	1036241	1037581	1341	"-"	"FIG00108342"	"PLF_286_00001234"	"PGF_08562657"		446		"tRNA-i(6)A37 methylthiotransferase (EC 2.8.4.3)"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.994"			"PATRIC.287.6627.287.6627.con.0001.CDS.1037710.1038042.fwd"	"PATRIC"	"CDS"	1037710	1038042	333	"+"	"FIG00955337"	"PLF_286_00001179"	"PGF_00393682"		110		"hypothetical protein"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.995"			"PATRIC.287.6627.287.6627.con.0001.CDS.1038058.1038606.rev"	"PATRIC"	"CDS"	1038058	1038606	549	"-"	"FIG00740963"	"PLF_286_00001295"	"PGF_00003997"		182		"FOG: TPR repeat, SEL1 subfamily"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.996"			"PATRIC.287.6627.287.6627.con.0001.CDS.1038815.1040098.rev"	"PATRIC"	"CDS"	1038815	1040098	1284	"-"	"FIG00000338"	"PLF_286_00000383"	"PGF_09019918"		427		"Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)"	"GO:0042286|glutamate-1-semialdehyde 2,1-aminomutase activity"
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.95"			"PATRIC.287.6627.287.6627.con.0001.CDS.103949.104437.fwd"	"PATRIC"	"CDS"	103949	104437	489	"+"	"FIG00005398"	"PLF_286_00001623"	"PGF_01920524"		162		"T6SS component Hcp"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.997"			"PATRIC.287.6627.287.6627.con.0001.CDS.1040136.1040765.rev"	"PATRIC"	"CDS"	1040136	1040765	630	"-"	"FIG00000407"	"PLF_286_00278793"	"PGF_01291823"		209		"Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)"	"GO:0004789|thiamine-phosphate diphosphorylase activity"
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.998"			"PATRIC.287.6627.287.6627.con.0001.CDS.1040776.1041591.rev"	"PATRIC"	"CDS"	1040776	1041591	816	"-"		"PLF_286_00000935"	"PGF_05520131"		271		"Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7)"	"GO:0008972|phosphomethylpyrimidine kinase activity"
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.999"			"PATRIC.287.6627.287.6627.con.0001.CDS.1041784.1044171.fwd"	"PATRIC"	"CDS"	1041784	1044171	2388	"+"	"FIG00450955"	"PLF_286_00001653"	"PGF_10364197"		795		"Two-component system sensor histidine kinase"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.8"			"PATRIC.287.6627.287.6627.con.0001.CDS.10433.12490.rev"	"PATRIC"	"CDS"	10433	12490	2058	"-"	"FIG00000448"	"PLF_286_00000192"	"PGF_00009969"		685		"Glycyl-tRNA synthetase beta chain (EC 6.1.1.14)"	"GO:0004820|glycine-tRNA ligase activity"
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1000"			"PATRIC.287.6627.287.6627.con.0001.CDS.1044277.1044924.fwd"	"PATRIC"	"CDS"	1044277	1044924	648	"+"	"FIG00554417"	"PLF_286_00002614"	"PGF_10436598"		215		"Transcriptional regulator, AcrR family"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1001"			"PATRIC.287.6627.287.6627.con.0001.CDS.1044921.1046570.fwd"	"PATRIC"	"CDS"	1044921	1046570	1650	"+"	"FIG00002266"	"PLF_286_00001236"	"PGF_10428547"		549		"Acyl-CoA dehydrogenase"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1002"			"PATRIC.287.6627.287.6627.con.0001.CDS.1046582.1047013.fwd"	"PATRIC"	"CDS"	1046582	1047013	432	"+"	"FIG00114965"	"PLF_286_00003905"	"PGF_00056559"		143		"Thioesterase"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.96"			"PATRIC.287.6627.287.6627.con.0001.CDS.104665.105450.fwd"	"PATRIC"	"CDS"	104665	105450	786	"+"	"FIG00009152"	"PLF_286_00004899"	"PGF_00038194"		261		"T6SS associated component TagJ (ImpE)"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1003"			"PATRIC.287.6627.287.6627.con.0001.CDS.1047092.1048567.fwd"	"PATRIC"	"CDS"	1047092	1048567	1476	"+"	"FIG00001232"	"PLF_286_00000465"	"PGF_00013801"		491		"AMP nucleosidase (EC 3.2.2.4)"	"GO:0008714|AMP nucleosidase activity"
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1004"			"PATRIC.287.6627.287.6627.con.0001.CDS.1048718.1049284.fwd"	"PATRIC"	"CDS"	1048718	1049284	567	"+"	"FIG00956084"	"PLF_286_00005261"	"PGF_00883685"		188		"FIG00956085: hypothetical protein"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1005"			"PATRIC.287.6627.287.6627.con.0001.CDS.1049242.1050327.rev"	"PATRIC"	"CDS"	1049242	1050327	1086	"-"	"FIG01371060"	"PLF_286_00002975"	"PGF_05806155"		361		"Outer membrane protein romA"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1006"			"PATRIC.287.6627.287.6627.con.0001.CDS.1050409.1051035.fwd"	"PATRIC"	"CDS"	1050409	1051035	627	"+"	"FIG00507591"	"PLF_286_00000922"	"PGF_02589988"		208		"LSU rRNA pseudouridine(2457) synthase (EC 5.4.99.20)"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1007"			"PATRIC.287.6627.287.6627.con.0001.CDS.1051069.1051461.rev"	"PATRIC"	"CDS"	1051069	1051461	393	"-"	"FIG00954627"	"PLF_286_00002199"	"PGF_00419625"		130		"Coproporphyrinogen III oxidase and related Fe-S oxidoreductases"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1008"			"PATRIC.287.6627.287.6627.con.0001.CDS.1051562.1051771.rev"	"PATRIC"	"CDS"	1051562	1051771	210	"-"	"FIG00954138"	"PLF_286_00001370"	"PGF_00243383"		69		"Uncharacterized protein PA3966"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1009"			"PATRIC.287.6627.287.6627.con.0001.CDS.1051973.1052482.rev"	"PATRIC"	"CDS"	1051973	1052482	510	"-"	"FIG01956023"	"PLF_286_00000722"	"PGF_01424767"		169		"Transcriptional regulator, AsnC family"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1010"			"PATRIC.287.6627.287.6627.con.0001.CDS.1052909.1053613.fwd"	"PATRIC"	"CDS"	1052909	1053613	705	"+"	"FIG00954852"	"PLF_286_00004964"	"PGF_08225224"		234		"hypothetical protein"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1011"			"PATRIC.287.6627.287.6627.con.0001.CDS.1053606.1054502.rev"	"PATRIC"	"CDS"	1053606	1054502	897	"-"	"FIG00000207"	"PLF_286_00000741"	"PGF_00069596"		298		"Ferrous-iron efflux pump FieF"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.97"			"PATRIC.287.6627.287.6627.con.0001.CDS.105452.105961.fwd"	"PATRIC"	"CDS"	105452	105961	510	"+"	"FIG00001963"	"PLF_286_00001682"	"PGF_12699085"		169		"T6SS lysozyme-like component TssE"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1012"			"PATRIC.287.6627.287.6627.con.0001.CDS.1054591.1055007.rev"	"PATRIC"	"CDS"	1054591	1055007	417	"-"	"FIG01405337"	"PLF_286_00096652"	"PGF_03050552"		138		"Uncharacterized protein PA3962"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1013"			"PATRIC.287.6627.287.6627.con.0001.CDS.1055149.1057665.fwd"	"PATRIC"	"CDS"	1055149	1057665	2517	"+"	"FIG01045463"	"PLF_286_00000035"	"PGF_06949599"		838		"ATP-dependent helicase HrpB"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1014"			"PATRIC.287.6627.287.6627.con.0001.CDS.1057676.1058083.rev"	"PATRIC"	"CDS"	1057676	1058083	408	"-"	"FIG00953822"	"PLF_286_00004603"	"PGF_00191850"		135		"hypothetical protein"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1015"			"PATRIC.287.6627.287.6627.con.0001.CDS.1058107.1058841.rev"	"PATRIC"	"CDS"	1058107	1058841	735	"-"	"FIG00956598"	"PLF_286_00003517"	"PGF_00007683"		244		"ABC-type amino acid transport/signal transduction system, periplasmic component/domain"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1016"			"PATRIC.287.6627.287.6627.con.0001.CDS.1058931.1060070.rev"	"PATRIC"	"CDS"	1058931	1060070	1140	"-"	"FIG00629146"	"PLF_286_00002965"	"PGF_00424371"		379		"Endonuclease/exonuclease/phosphatase family protein"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.98"			"PATRIC.287.6627.287.6627.con.0001.CDS.105958.107817.fwd"	"PATRIC"	"CDS"	105958	107817	1860	"+"	"FIG00052183"	"PLF_286_00001612"	"PGF_01929932"		619		"T6SS component TssF (ImpG/VasA)"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1017"			"PATRIC.287.6627.287.6627.con.0001.CDS.1060132.1060968.fwd"	"PATRIC"	"CDS"	1060132	1060968	837	"+"	"FIG00546160"	"PLF_286_00002804"	"PGF_12864013"		278		"Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1018"			"PATRIC.287.6627.287.6627.con.0001.CDS.1060975.1061409.rev"	"PATRIC"	"CDS"	1060975	1061409	435	"-"	"FIG01248773"	"PLF_286_00004410"	"PGF_06792997"		144		"Lactoylglutathione lyase and related lyases"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1019"			"PATRIC.287.6627.287.6627.con.0001.CDS.1061476.1062132.rev"	"PATRIC"	"CDS"	1061476	1062132	657	"-"	"FIG00958360"	"PLF_286_00199373"	"PGF_08195207"		218		"hypothetical protein"	
"Pseudomonas aeruginosa X9820"	"287.6627"	"287.6627.con.0001"	"fig|287.6627.peg.1020"			"PATRIC.287.6627.287.6627.con.0001.CDS.1062216.1063310.rev"	"PATRIC"	"CDS"	1062216	1063310	1095	"-"	"FIG00002438"	"PLF_286_00001374"	"PGF_00560328"		364		"Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases; sulfonate monooxygenase"	
