Genome	Genome ID	Accession	PATRIC ID	RefSeq Locus Tag	Alt Locus Tag	Feature ID	Annotation	Feature Type	Start	End	Length	Strand	FIGfam ID	PATRIC genus-specific families (PLfams)	PATRIC cross-genus families (PGfams)	Protein ID	AA Length	Gene Symbol	Product	GO
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.961"			"PATRIC.287.6617.287.6617.con.0001.CDS.1009391.1010260.fwd"	"PATRIC"	"CDS"	1009391	1010260	870	"+"	"FIG00003435"	"PLF_286_00031966"	"PGF_12832086"		289		"High-affinity branched-chain amino acid transport system permease protein LivH (TC 3.A.1.4.1)"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.962"			"PATRIC.287.6617.287.6617.con.0001.CDS.1010257.1011225.fwd"	"PATRIC"	"CDS"	1010257	1011225	969	"+"	"FIG00005172"	"PLF_286_00031153"	"PGF_06863025"		322		"hypothetical protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.963"			"PATRIC.287.6617.287.6617.con.0001.CDS.1011399.1011767.rev"	"PATRIC"	"CDS"	1011399	1011767	369	"-"		"PLF_286_00204058"	"PGF_04286135"		122		"hypothetical protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.964"			"PATRIC.287.6617.287.6617.con.0001.CDS.1012118.1012729.fwd"	"PATRIC"	"CDS"	1012118	1012729	612	"+"	"FIG00052603"	"PLF_286_00015533"	"PGF_00067284"		203		"YeeC-like protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.965"			"PATRIC.287.6617.287.6617.con.0001.CDS.1013487.1013984.rev"	"PATRIC"	"CDS"	1013487	1013984	498	"-"	"FIG00037431"	"PLF_286_00006645"	"PGF_10454652"		165		"UPF0758 family protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.966"			"PATRIC.287.6617.287.6617.con.0001.CDS.1013956.1014906.rev"	"PATRIC"	"CDS"	1013956	1014906	951	"-"	"FIG00965491"	"PLF_286_00005733"	"PGF_08225224"		316		"hypothetical protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.967"			"PATRIC.287.6617.287.6617.con.0001.CDS.1014998.1016002.rev"	"PATRIC"	"CDS"	1014998	1016002	1005	"-"	"FIG01226522"	"PLF_286_00005731"	"PGF_02614635"		334		"Phage exonuclease (EC 3.1.11.3)"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.968"			"PATRIC.287.6617.287.6617.con.0001.CDS.1016077.1017045.rev"	"PATRIC"	"CDS"	1016077	1017045	969	"-"	"FIG01362971"	"PLF_286_00005688"	"PGF_03951977"		322		"Mycobacteriophage Barnyard protein gp56"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.969"			"PATRIC.287.6617.287.6617.con.0001.CDS.1017143.1017472.rev"	"PATRIC"	"CDS"	1017143	1017472	330	"-"	"FIG00957675"	"PLF_286_00078382"	"PGF_10331109"		109		"hypothetical protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.970"			"PATRIC.287.6617.287.6617.con.0001.CDS.1017661.1018410.rev"	"PATRIC"	"CDS"	1017661	1018410	750	"-"	"FIG01306568"	"PLF_286_00011801"	"PGF_01000105"		249		"Mobile element protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.971"			"PATRIC.287.6617.287.6617.con.0001.CDS.1018565.1019074.fwd"	"PATRIC"	"CDS"	1018565	1019074	510	"+"	"FIG01306568"	"PLF_286_00006158"	"PGF_01000105"		169		"Mobile element protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.972"			"PATRIC.287.6617.287.6617.con.0001.CDS.1019270.1019686.fwd"	"PATRIC"	"CDS"	1019270	1019686	417	"+"	"FIG01471093"	"PLF_286_00001663"	"PGF_00048620"		138		"Ribonucleotide reductase of class II (coenzyme B12-dependent), alpha subunit (EC 1.17.4.1)"	"GO:0004748|ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor"
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.973"			"PATRIC.287.6617.287.6617.con.0001.CDS.1019904.1021640.rev"	"PATRIC"	"CDS"	1019904	1021640	1737	"-"		"PLF_286_00012118"	"PGF_06357394"		578		"ABC transporter, ATP-binding protein (cluster 5, nickel/peptides/opines) / ABC transporter, ATP-binding protein (cluster 5, nickel/peptides/opines)"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.86"			"PATRIC.287.6617.287.6617.con.0001.CDS.102139.102603.rev"	"PATRIC"	"CDS"	102139	102603	465	"-"	"FIG00014305"	"PLF_286_00004877"	"PGF_03729138"		154		"T6SS secretion lipoprotein TssJ (VasD)"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.974"			"PATRIC.287.6617.287.6617.con.0001.CDS.1021729.1022676.rev"	"PATRIC"	"CDS"	1021729	1022676	948	"-"	"FIG01227323"	"PLF_286_00011520"	"PGF_03675594"		315		"Acetamidase (EC 3.5.1.4)"	"GO:0004040|amidase activity"
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.975"			"PATRIC.287.6617.287.6617.con.0001.CDS.1022738.1024345.rev"	"PATRIC"	"CDS"	1022738	1024345	1608	"-"	"FIG00006128"	"PLF_286_00011754"	"PGF_09108724"		535		"ABC transporter, substrate-binding protein (cluster 5, nickel/peptides/opines)"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.976"			"PATRIC.287.6617.287.6617.con.0001.CDS.1024365.1025291.rev"	"PATRIC"	"CDS"	1024365	1025291	927	"-"	"FIG01954097"	"PLF_286_00011665"	"PGF_07935890"		308		"ABC transporter, permease protein 1 (cluster 5, nickel/peptides/opines)"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.977"			"PATRIC.287.6617.287.6617.con.0001.CDS.1025291.1026139.rev"	"PATRIC"	"CDS"	1025291	1026139	849	"-"	"FIG00006691"	"PLF_286_00011666"	"PGF_10565701"		282		"ABC transporter, permease protein 2 (cluster 5, nickel/peptides/opines)"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.978"			"PATRIC.287.6617.287.6617.con.0001.CDS.1026136.1026738.rev"	"PATRIC"	"CDS"	1026136	1026738	603	"-"	"FIG00638284"	"PLF_286_00049127"	"PGF_02957093"		200		"hypothetical protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.87"			"PATRIC.287.6617.287.6617.con.0001.CDS.102648.104135.rev"	"PATRIC"	"CDS"	102648	104135	1488	"-"	"FIG00014175"	"PLF_286_00001614"	"PGF_01889549"		495		"T6SS forkhead associated domain protein ImpI/VasC"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.979"			"PATRIC.287.6617.287.6617.con.0001.CDS.1026735.1027874.rev"	"PATRIC"	"CDS"	1026735	1027874	1140	"-"		"PLF_286_00012028"	"PGF_00043489"		379		"Possible regulatory protein similar to urea ABC transporter, substrate binding protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.980"			"PATRIC.287.6617.287.6617.con.0001.CDS.1028025.1028282.fwd"	"PATRIC"	"CDS"	1028025	1028282	258	"+"		"PLF_286_00031871"	"PGF_08225224"		85		"hypothetical protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.981"			"PATRIC.287.6617.287.6617.con.0001.CDS.1028658.1029467.rev"	"PATRIC"	"CDS"	1028658	1029467	810	"-"	"FIG00003894"	"PLF_286_00023402"	"PGF_05048110"		269		"Spermidine/putrescine import ABC transporter permease protein PotC (TC 3.A.1.11.1)"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.982"			"PATRIC.287.6617.287.6617.con.0001.CDS.1029469.1030239.rev"	"PATRIC"	"CDS"	1029469	1030239	771	"-"	"FIG00004037"	"PLF_286_00030603"	"PGF_00053700"		256		"Spermidine/putrescine import ABC transporter permease protein PotB (TC 3.A.1.11.1)"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.983"			"PATRIC.287.6617.287.6617.con.0001.CDS.1030335.1031432.rev"	"PATRIC"	"CDS"	1030335	1031432	1098	"-"	"FIG00007514"	"PLF_286_00023401"	"PGF_08196377"		365		"Spermidine/putrescine import ABC transporter ATP-binding protein PotA (TC 3.A.1.11.1)"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.984"			"PATRIC.287.6617.287.6617.con.0001.CDS.1031460.1032608.rev"	"PATRIC"	"CDS"	1031460	1032608	1149	"-"	"FIG00005022"	"PLF_286_00023403"	"PGF_10327309"		382		"Spermidine/putrescine import ABC transporter substrate-binding protein PotD (TC 3.A.1.11.1)"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.985"			"PATRIC.287.6617.287.6617.con.0001.CDS.1032838.1033602.fwd"	"PATRIC"	"CDS"	1032838	1033602	765	"+"	"FIG00621114"	"PLF_286_00151100"	"PGF_00814023"		254		"L-1-amino-2-propanol dehydrogenase [NADP+]"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.986"			"PATRIC.287.6617.287.6617.con.0001.CDS.1033637.1034968.rev"	"PATRIC"	"CDS"	1033637	1034968	1332	"-"	"FIG00830125"	"PLF_286_00439082"	"PGF_00685705"		443		"Putative aminotransferase"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.987"			"PATRIC.287.6617.287.6617.con.0001.CDS.1034965.1035966.rev"	"PATRIC"	"CDS"	1034965	1035966	1002	"-"	"FIG01358230"	"PLF_286_00023906"	"PGF_02356531"		333		"putative phosphotransferase"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.988"			"PATRIC.287.6617.287.6617.con.0001.CDS.1036160.1036912.fwd"	"PATRIC"	"CDS"	1036160	1036912	753	"+"	"FIG00629921"	"PLF_286_00155832"	"PGF_02890434"		250		"hypothetical protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.989"			"PATRIC.287.6617.287.6617.con.0001.CDS.1037083.1038288.rev"	"PATRIC"	"CDS"	1037083	1038288	1206	"-"	"FIG00638284"	"PLF_286_00358942"	"PGF_08225224"		401		"hypothetical protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.990"			"PATRIC.287.6617.287.6617.con.0001.CDS.1038645.1039652.rev"	"PATRIC"	"CDS"	1038645	1039652	1008	"-"	"FIG00961805"	"PLF_286_00003666"	"PGF_08225224"		335		"hypothetical protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.991"			"PATRIC.287.6617.287.6617.con.0001.CDS.1039654.1041456.rev"	"PATRIC"	"CDS"	1039654	1041456	1803	"-"	"FIG00007843"	"PLF_286_00002908"	"PGF_08107843"		600		"Gliding motility-associated ABC transporter substrate-binding protein GldG"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.88"			"PATRIC.287.6617.287.6617.con.0001.CDS.104145.104267.fwd"	"PATRIC"	"CDS"	104145	104267	123	"+"	"FIG00954732"				40		"FIG00954733: hypothetical protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.992"			"PATRIC.287.6617.287.6617.con.0001.CDS.1041466.1042200.rev"	"PATRIC"	"CDS"	1041466	1042200	735	"-"	"FIG00004542"	"PLF_286_00004591"	"PGF_06759389"		244		"Gliding motility-associated ABC transporter permease protein GldF"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.993"			"PATRIC.287.6617.287.6617.con.0001.CDS.1042197.1043123.rev"	"PATRIC"	"CDS"	1042197	1043123	927	"-"	"FIG00001005"	"PLF_286_00004416"	"PGF_02759160"		308		"Gliding motility-associated ABC transporter ATP-binding protein GldA"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.8"			"PATRIC.287.6617.287.6617.con.0001.CDS.10423.12480.rev"	"PATRIC"	"CDS"	10423	12480	2058	"-"	"FIG00000448"	"PLF_286_00000192"	"PGF_00009969"		685		"Glycyl-tRNA synthetase beta chain (EC 6.1.1.14)"	"GO:0004820|glycine-tRNA ligase activity"
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.994"			"PATRIC.287.6617.287.6617.con.0001.CDS.1043528.1045828.rev"	"PATRIC"	"CDS"	1043528	1045828	2301	"-"	"FIG01225284"	"PLF_286_00002118"	"PGF_10504551"		766		"Two-component system sensor histidine kinase"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.89"			"PATRIC.287.6617.287.6617.con.0001.CDS.104503.105537.fwd"	"PATRIC"	"CDS"	104503	105537	1035	"+"	"FIG00003132"	"PLF_286_00002645"	"PGF_04998625"		344		"T6SS component TssA (ImpA)"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.995"			"PATRIC.287.6617.287.6617.con.0001.CDS.1045847.1046848.rev"	"PATRIC"	"CDS"	1045847	1046848	1002	"-"	"FIG01314307"	"PLF_286_00003171"	"PGF_00017755"		333		"LysM domain protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.996"			"PATRIC.287.6617.287.6617.con.0001.CDS.1047014.1047703.rev"	"PATRIC"	"CDS"	1047014	1047703	690	"-"	"FIG00008396"	"PLF_286_00007148"	"PGF_01427545"		229		"Aquaporin Z"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.997"			"PATRIC.287.6617.287.6617.con.0001.CDS.1048050.1048319.rev"	"PATRIC"	"CDS"	1048050	1048319	270	"-"	"FIG00962993"	"PLF_286_00004606"	"PGF_00359742"		89		"hypothetical protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.998"			"PATRIC.287.6617.287.6617.con.0001.CDS.1048514.1049230.fwd"	"PATRIC"	"CDS"	1048514	1049230	717	"+"	"FIG01956054"	"PLF_286_00001678"	"PGF_07420062"		238		"Two-component transcriptional response regulator, OmpR family"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.999"			"PATRIC.287.6617.287.6617.con.0001.CDS.1049322.1049849.rev"	"PATRIC"	"CDS"	1049322	1049849	528	"-"	"FIG00000429"	"PLF_286_00000079"	"PGF_01922063"		175		"Inorganic pyrophosphatase (EC 3.6.1.1)"	"GO:0004427|inorganic diphosphatase activity"
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.1000"			"PATRIC.287.6617.287.6617.con.0001.CDS.1049929.1050759.rev"	"PATRIC"	"CDS"	1049929	1050759	831	"-"	"FIG00554427"	"PLF_286_00002639"	"PGF_00041669"		276		"Putative inner membrane protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.1001"			"PATRIC.287.6617.287.6617.con.0001.CDS.1050762.1051427.rev"	"PATRIC"	"CDS"	1050762	1051427	666	"-"	"FIG00002761"	"PLF_286_00001205"	"PGF_08055739"		221		"DedA protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.1002"			"PATRIC.287.6617.287.6617.con.0001.CDS.1052666.1053127.rev"	"PATRIC"	"CDS"	1052666	1053127	462	"-"	"FIG00959963"	"PLF_286_00005830"	"PGF_00283584"		153		"hypothetical protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.1003"			"PATRIC.287.6617.287.6617.con.0001.CDS.1053097.1053990.rev"	"PATRIC"	"CDS"	1053097	1053990	894	"-"	"FIG00953094"	"PLF_286_00005492"	"PGF_08964051"		297		"ABC-type amino acid transport/signal transduction system, periplasmic component/domain"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.1004"			"PATRIC.287.6617.287.6617.con.0001.CDS.1054040.1054501.rev"	"PATRIC"	"CDS"	1054040	1054501	462	"-"	"FIG00001650"	"PLF_286_00003720"	"PGF_00039861"		153		"Acetyltransferase"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.1005"			"PATRIC.287.6617.287.6617.con.0001.CDS.1054664.1055485.rev"	"PATRIC"	"CDS"	1054664	1055485	822	"-"	"FIG00015941"	"PLF_286_00000349"	"PGF_00424869"		273		"Ethanolamine ammonia-lyase light chain (EC 4.3.1.7)"	"GO:0008851|ethanolamine ammonia-lyase activity"
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.1006"			"PATRIC.287.6617.287.6617.con.0001.CDS.1055496.1056890.rev"	"PATRIC"	"CDS"	1055496	1056890	1395	"-"	"FIG00003375"	"PLF_286_00000186"	"PGF_00424868"		464		"Ethanolamine ammonia-lyase heavy chain (EC 4.3.1.7)"	"GO:0008851|ethanolamine ammonia-lyase activity"
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.90"			"PATRIC.287.6617.287.6617.con.0001.CDS.105626.106144.fwd"	"PATRIC"	"CDS"	105626	106144	519	"+"	"FIG00005165"	"PLF_286_00001640"	"PGF_01645412"		172		"T6SS component TssB (ImpB/VipA)"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.1007"			"PATRIC.287.6617.287.6617.con.0001.CDS.1056948.1058396.rev"	"PATRIC"	"CDS"	1056948	1058396	1449	"-"	"FIG00003466"	"PLF_286_00001542"	"PGF_04116999"		482		"Ethanolamine permease"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.1008"			"PATRIC.287.6617.287.6617.con.0001.CDS.1058421.1058552.rev"	"PATRIC"	"CDS"	1058421	1058552	132	"-"	"FIG00638284"	"PLF_286_00011344"	"PGF_02948338"		43		"hypothetical protein"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.1009"			"PATRIC.287.6617.287.6617.con.0001.CDS.1058606.1060126.rev"	"PATRIC"	"CDS"	1058606	1060126	1521	"-"	"FIG01292786"	"PLF_286_00000022"	"PGF_07597988"		506		"Aldehyde dehydrogenase (EC 1.2.1.3)"	"GO:0004029|aldehyde dehydrogenase (NAD) activity"
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.1010"			"PATRIC.287.6617.287.6617.con.0001.CDS.1060465.1062396.fwd"	"PATRIC"	"CDS"	1060465	1062396	1932	"+"	"FIG01304230"	"PLF_286_00033207"	"PGF_06587458"		643		"sigma-54-dependent transcriptional regulator"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.91"			"PATRIC.287.6617.287.6617.con.0001.CDS.106157.107653.fwd"	"PATRIC"	"CDS"	106157	107653	1497	"+"	"FIG00004734"	"PLF_286_00001618"	"PGF_04816404"		498		"T6SS component TssC (ImpC/VipB)"	
"Pseudomonas aeruginosa H27930"	"287.6617"	"287.6617.con.0001"	"fig|287.6617.peg.1011"			"PATRIC.287.6617.287.6617.con.0001.CDS.1062554.1063909.fwd"	"PATRIC"	"CDS"	1062554	1063909	1356	"+"	"FIG00002492"	"PLF_286_00000199"	"PGF_00064004"		451		"UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase (EC 6.3.2.-)"	"GO:0008766|UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity;GO:0008766|ribosomal S6-glutamic acid ligase activity;GO:0008766|coenzyme F420-0 gamma-glutamyl ligase activity;GO:0008766|coenzyme F420-2 alpha-glutamyl ligase activity;GO:0008766|protein-glycine ligase activity;GO:0008766|protein-glycine ligase activity, initiating;GO:0008766|protein-glycine ligase activity, elongating;GO:0008766|tubulin-glycine ligase activity;GO:0008766|protein-glutamic acid ligase activity;GO:0008766|tubulin-glutamic acid ligase activity"
