Genome	Genome ID	Accession	PATRIC ID	RefSeq Locus Tag	Alt Locus Tag	Feature ID	Annotation	Feature Type	Start	End	Length	Strand	FIGfam ID	PATRIC genus-specific families (PLfams)	PATRIC cross-genus families (PGfams)	Protein ID	AA Length	Gene Symbol	Product	GO
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1015"			"PATRIC.287.6657.NC_009656.CDS.1034693.1035643.fwd"	"PATRIC"	"CDS"	1034693	1035643	951	"+"	"FIG00510130"	"PLF_286_00165367"	"PGF_01671660"		316		"Transcriptional regulator, AraC family"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1016"			"PATRIC.287.6657.NC_009656.CDS.1035913.1036797.fwd"	"PATRIC"	"CDS"	1035913	1036797	885	"+"	"FIG00000368"	"PLF_286_00001034"	"PGF_00571237"		294		"dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)"	"GO:0008831|dTDP-4-dehydrorhamnose reductase activity"
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1017"			"PATRIC.287.6657.NC_009656.CDS.1036790.1037719.fwd"	"PATRIC"	"CDS"	1036790	1037719	930	"+"	"FIG00022300"	"PLF_286_00005818"	"PGF_01033123"		309		"UDP-glucose 4-epimerase (EC 5.1.3.2)"	"GO:0003978|UDP-glucose 4-epimerase activity"
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1018"			"PATRIC.287.6657.NC_009656.CDS.1037720.1038076.rev"	"PATRIC"	"CDS"	1037720	1038076	357	"-"	"FIG00961522"	"PLF_286_00005237"	"PGF_00339345"		118		"hypothetical protein"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1019"			"PATRIC.287.6657.NC_009656.CDS.1038160.1038858.rev"	"PATRIC"	"CDS"	1038160	1038858	699	"-"	"FIG00905622"	"PLF_286_00003237"	"PGF_00027212"		232		"Outer membrane protein W precursor"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1020"			"PATRIC.287.6657.NC_009656.CDS.1039007.1039525.rev"	"PATRIC"	"CDS"	1039007	1039525	519	"-"	"FIG00955286"	"PLF_286_00045461"	"PGF_01167573"		172		"FIG003461: hypothetical protein"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.92"			"PATRIC.287.6657.NC_009656.CDS.103908.104342.rev"	"PATRIC"	"CDS"	103908	104342	435	"-"	"FIG00040555"	"PLF_286_00011015"	"PGF_00452501"		144		"Mercuric transport protein, MerC"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1021"			"PATRIC.287.6657.NC_009656.CDS.1039543.1040808.rev"	"PATRIC"	"CDS"	1039543	1040808	1266	"-"	"FIG00918569"	"PLF_286_00000684"	"PGF_01889881"		421		"ABC-type antimicrobial peptide transport system, permease component"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1022"			"PATRIC.287.6657.NC_009656.CDS.1040811.1041515.rev"	"PATRIC"	"CDS"	1040811	1041515	705	"-"	"FIG01320985"	"PLF_286_00112228"	"PGF_10347576"		234		"ABC-type antimicrobial peptide transport system, ATPase component"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1023"			"PATRIC.287.6657.NC_009656.CDS.1041604.1042176.rev"	"PATRIC"	"CDS"	1041604	1042176	573	"-"	"FIG01426947"	"PLF_286_00361327"	"PGF_00036531"		190		"Predicted zinc-binding protein"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1024"			"PATRIC.287.6657.NC_009656.CDS.1042309.1042653.fwd"	"PATRIC"	"CDS"	1042309	1042653	345	"+"	"FIG00954754"	"PLF_286_00003754"	"PGF_08225224"		114		"hypothetical protein"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1025"			"PATRIC.287.6657.NC_009656.CDS.1042679.1043548.rev"	"PATRIC"	"CDS"	1042679	1043548	870	"-"	"FIG01303892"	"PLF_286_00000746"	"PGF_03863088"		289		"FIG000875: Thioredoxin domain-containing protein EC-YbbN"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.93"			"PATRIC.287.6657.NC_009656.CDS.104355.104630.rev"	"PATRIC"	"CDS"	104355	104630	276	"-"	"FIG00016799"	"PLF_286_00005930"	"PGF_04998054"		91		"Periplasmic mercury(+2) binding protein, MerP"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1026"			"PATRIC.287.6657.NC_009656.CDS.1043620.1044282.rev"	"PATRIC"	"CDS"	1043620	1044282	663	"-"	"FIG01349516"	"PLF_286_00051908"	"PGF_08225224"		220		"hypothetical protein"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1027"			"PATRIC.287.6657.NC_009656.CDS.1044279.1044902.rev"	"PATRIC"	"CDS"	1044279	1044902	624	"-"	"FIG00947911"	"PLF_286_00003851"	"PGF_00407946"		207		"putative lipoprotein"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1028"			"PATRIC.287.6657.NC_009656.CDS.1044936.1045400.fwd"	"PATRIC"	"CDS"	1044936	1045400	465	"+"	"FIG00000382"	"PLF_286_00000977"	"PGF_00048643"		154		"Ribonucleotide reductase transcriptional regulator NrdR"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1029"			"PATRIC.287.6657.NC_009656.CDS.1045397.1046518.fwd"	"PATRIC"	"CDS"	1045397	1046518	1122	"+"	"FIG00000384"	"PLF_286_00000312"	"PGF_00423089"		373		"Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26) / 5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193)"	"GO:0008835|diaminohydroxyphosphoribosylaminopyrimidine deaminase activity;GO:0008703|5-amino-6-(5-phosphoribosylamino)uracil reductase activity"
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.94"			"PATRIC.287.6657.NC_009656.CDS.104644.104994.rev"	"PATRIC"	"CDS"	104644	104994	351	"-"	"FIG00057548"	"PLF_286_00005531"	"PGF_00565308"		116		"Mercuric transport protein, MerT"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1030"			"PATRIC.287.6657.NC_009656.CDS.1046946.1047605.fwd"	"PATRIC"	"CDS"	1046946	1047605	660	"+"	"FIG00000273"	"PLF_286_00000843"	"PGF_03751076"		219		"Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9)"	"GO:0004746|riboflavin synthase activity"
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1031"			"PATRIC.287.6657.NC_009656.CDS.1047632.1048729.fwd"	"PATRIC"	"CDS"	1047632	1048729	1098	"+"	"FIG00000378"	"PLF_286_00000513"	"PGF_00416674"		365		"3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II (EC 3.5.4.25)"	"GO:0008686|3,4-dihydroxy-2-butanone-4-phosphate synthase activity;GO:0003935|GTP cyclohydrolase II activity"
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1032"			"PATRIC.287.6657.NC_009656.CDS.1048847.1049323.fwd"	"PATRIC"	"CDS"	1048847	1049323	477	"+"	"FIG00000231"	"PLF_286_00000883"	"PGF_00426932"		158		"6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78)"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1033"			"PATRIC.287.6657.NC_009656.CDS.1049320.1049799.fwd"	"PATRIC"	"CDS"	1049320	1049799	480	"+"	"FIG00016836"	"PLF_286_00151160"	"PGF_10450086"		159		"Transcription termination protein NusB"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1034"			"PATRIC.287.6657.NC_009656.CDS.1049818.1050786.fwd"	"PATRIC"	"CDS"	1049818	1050786	969	"+"	"FIG00000570"	"PLF_286_00051807"	"PGF_02191019"		322		"Thiamine-monophosphate kinase (EC 2.7.4.16)"	"GO:0009030|thiamine-phosphate kinase activity"
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.95"			"PATRIC.287.6657.NC_009656.CDS.105066.105476.fwd"	"PATRIC"	"CDS"	105066	105476	411	"+"	"FIG00030440"	"PLF_286_00053838"	"PGF_10469755"		136		"Mercuric resistance operon regulatory protein MerR"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1035"			"PATRIC.287.6657.NC_009656.CDS.1050779.1051294.fwd"	"PATRIC"	"CDS"	1050779	1051294	516	"+"	"FIG00000982"	"PLF_286_00001444"	"PGF_06458877"		171		"Phosphatidylglycerophosphatase A (EC 3.1.3.27)"	"GO:0008962|phosphatidylglycerophosphatase activity"
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1036"			"PATRIC.287.6657.NC_009656.CDS.1051303.1052046.fwd"	"PATRIC"	"CDS"	1051303	1052046	744	"+"	"FIG01221170"	"PLF_286_00004153"	"PGF_00007703"		247		"ABC-type amino acid transport/signal transduction system, periplasmic component/domain"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1037"			"PATRIC.287.6657.NC_009656.CDS.1052051.1052695.fwd"	"PATRIC"	"CDS"	1052051	1052695	645	"+"	"FIG00450284"	"PLF_286_00002108"	"PGF_03079467"		214		"Aspartyl protease"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1038"			"PATRIC.287.6657.NC_009656.CDS.1052826.1053443.fwd"	"PATRIC"	"CDS"	1052826	1053443	618	"+"	"FIG00000969"	"PLF_286_00000698"	"PGF_07071261"		205		"GTP cyclohydrolase II (EC 3.5.4.25)"	"GO:0003935|GTP cyclohydrolase II activity"
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1039"			"PATRIC.287.6657.NC_009656.CDS.1053440.1053859.fwd"	"PATRIC"	"CDS"	1053440	1053859	420	"+"	"FIG00613966"	"PLF_286_00004034"	"PGF_00126039"		139		"Uncharacterized MFS-type transporter"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1040"			"PATRIC.287.6657.NC_009656.CDS.1053859.1054656.fwd"	"PATRIC"	"CDS"	1053859	1054656	798	"+"	"FIG00016684"	"PLF_286_00002794"	"PGF_03799122"		265		"Vitamin B12 ABC transporter, substrate-binding protein BtuF"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1041"			"PATRIC.287.6657.NC_009656.CDS.1054839.1056722.rev"	"PATRIC"	"CDS"	1054839	1056722	1884	"-"	"FIG00000343"	"PLF_286_00000151"	"PGF_00426115"		627		"1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7)"	"GO:0008661|1-deoxy-D-xylulose-5-phosphate synthase activity"
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.96"			"PATRIC.287.6657.NC_009656.CDS.105619.105801.rev"	"PATRIC"	"CDS"	105619	105801	183	"-"		"PLF_286_00022577"	"PGF_02984352"		60		"hypothetical protein"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1042"			"PATRIC.287.6657.NC_009656.CDS.1056831.1057718.rev"	"PATRIC"	"CDS"	1056831	1057718	888	"-"	"FIG01306569"	"PLF_286_00040392"	"PGF_06784545"		295		"(2E,6E)-farnesyl diphosphate synthase (EC 2.5.1.10)"	"GO:0004337|geranyltranstransferase activity"
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1043"			"PATRIC.287.6657.NC_009656.CDS.1057715.1057957.rev"	"PATRIC"	"CDS"	1057715	1057957	243	"-"	"FIG00000435"	"PLF_286_00005882"	"PGF_05076104"		80		"Exodeoxyribonuclease VII small subunit (EC 3.1.11.6)"	"GO:0008855|exodeoxyribonuclease VII activity"
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1044"			"PATRIC.287.6657.NC_009656.CDS.1058114.1059280.fwd"	"PATRIC"	"CDS"	1058114	1059280	1167	"+"	"FIG01382484"	"PLF_286_00003462"	"PGF_00016008"		388		"L-alanine-DL-glutamate epimerase and related enzymes of enolase superfamily"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1045"			"PATRIC.287.6657.NC_009656.CDS.1059792.1061213.rev"	"PATRIC"	"CDS"	1059792	1061213	1422	"-"	"FIG00005520"	"PLF_286_00272999"	"PGF_09985786"		473		"Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)"	"GO:0004069|L-aspartate:2-oxoglutarate aminotransferase activity;GO:0004069|L-phenylalanine:2-oxoglutarate aminotransferase activity"
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.97"			"PATRIC.287.6657.NC_009656.CDS.106040.106180.rev"	"PATRIC"	"CDS"	106040	106180	141	"-"		"PLF_286_00268951"	"PGF_03022447"		46		"hypothetical protein"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1046"			"PATRIC.287.6657.NC_009656.CDS.1061349.1063445.rev"	"PATRIC"	"CDS"	1061349	1063445	2097	"-"	"FIG00000709"	"PLF_286_00095243"	"PGF_08652177"		698		"Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase (EC 1.8.1.8)"	"GO:0047134|protein-disulfide reductase activity"
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1047"			"PATRIC.287.6657.NC_009656.CDS.1063442.1064527.rev"	"PATRIC"	"CDS"	1063442	1064527	1086	"-"	"FIG01632153"	"PLF_286_00043295"	"PGF_08225224"		361		"hypothetical protein"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.98"			"PATRIC.287.6657.NC_009656.CDS.106465.108318.rev"	"PATRIC"	"CDS"	106465	108318	1854	"-"	"FIG01307911"	"PLF_286_00057203"	"PGF_00217914"		617		"hypothetical protein"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1048"			"PATRIC.287.6657.NC_009656.CDS.1065013.1066020.rev"	"PATRIC"	"CDS"	1065013	1066020	1008	"-"	"FIG00961805"	"PLF_286_00003666"	"PGF_08225224"		335		"hypothetical protein"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1049"			"PATRIC.287.6657.NC_009656.CDS.1066022.1067824.rev"	"PATRIC"	"CDS"	1066022	1067824	1803	"-"	"FIG00007843"	"PLF_286_00002908"	"PGF_08107843"		600		"Gliding motility-associated ABC transporter substrate-binding protein GldG"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1050"			"PATRIC.287.6657.NC_009656.CDS.1067834.1068568.rev"	"PATRIC"	"CDS"	1067834	1068568	735	"-"	"FIG00004542"	"PLF_286_00004591"	"PGF_06759389"		244		"Gliding motility-associated ABC transporter permease protein GldF"	
"Pseudomonas aeruginosa PA7"	"287.6657"	"NC_009656"	"fig|287.6657.peg.1051"			"PATRIC.287.6657.NC_009656.CDS.1068565.1069491.rev"	"PATRIC"	"CDS"	1068565	1069491	927	"-"	"FIG00001005"	"PLF_286_00004416"	"PGF_02759160"		308		"Gliding motility-associated ABC transporter ATP-binding protein GldA"	
