Genome	Genome ID	Accession	PATRIC ID	RefSeq Locus Tag	Alt Locus Tag	Feature ID	Annotation	Feature Type	Start	End	Length	Strand	FIGfam ID	PATRIC genus-specific families (PLfams)	PATRIC cross-genus families (PGfams)	Protein ID	AA Length	Gene Symbol	Product	GO
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.966"			"PATRIC.287.6613.287.6613.con.0001.CDS.1008374.1009687.rev"	"PATRIC"	"CDS"	1008374	1009687	1314	"-"	"FIG00638284"	"PLF_286_00003106"	"PGF_06833838"		437		"putative membrane-associated phospholipid phosphatase, PAP2 superfamily"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.967"			"PATRIC.287.6613.287.6613.con.0001.CDS.1009684.1010403.rev"	"PATRIC"	"CDS"	1009684	1010403	720	"-"	"FIG00001134"	"PLF_286_00002847"	"PGF_00419930"		239		"3-methyladenine DNA glycosylase"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.968"			"PATRIC.287.6613.287.6613.con.0001.CDS.1010467.1011324.fwd"	"PATRIC"	"CDS"	1010467	1011324	858	"+"	"FIG01313020"	"PLF_286_00002817"	"PGF_00026617"		285		"O-Methyltransferase involved in polyketide biosynthesis"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.969"			"PATRIC.287.6613.287.6613.con.0001.CDS.1011332.1012555.rev"	"PATRIC"	"CDS"	1011332	1012555	1224	"-"		"PLF_286_00002871"	"PGF_12895065"		407		"Putative hydrolase"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.970"			"PATRIC.287.6613.287.6613.con.0001.CDS.1012853.1014118.fwd"	"PATRIC"	"CDS"	1012853	1014118	1266	"+"	"FIG00000365"	"PLF_286_00000525"	"PGF_05387084"		421		"Gamma-glutamyl phosphate reductase (EC 1.2.1.41)"	"GO:0004350|glutamate-5-semialdehyde dehydrogenase activity"
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.971"			"PATRIC.287.6613.287.6613.con.0001.CDS.1014118.1014762.fwd"	"PATRIC"	"CDS"	1014118	1014762	645	"+"		"PLF_286_00000656"	"PGF_08432396"		214		"Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)"	"GO:0004515|nicotinate-nucleotide adenylyltransferase activity"
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.972"			"PATRIC.287.6613.287.6613.con.0001.CDS.1014785.1015141.fwd"	"PATRIC"	"CDS"	1014785	1015141	357	"+"	"FIG00135315"	"PLF_286_00001948"	"PGF_00435430"		118		"Ribosomal silencing factor RsfA"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.973"			"PATRIC.287.6613.287.6613.con.0001.CDS.1015149.1015616.fwd"	"PATRIC"	"CDS"	1015149	1015616	468	"+"		"PLF_286_00000854"	"PGF_07480521"		155		"23S rRNA (pseudouridine(1915)-N(3))-methyltransferase (EC 2.1.1.177)"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.974"			"PATRIC.287.6613.287.6613.con.0001.CDS.1015629.1017569.fwd"	"PATRIC"	"CDS"	1015629	1017569	1941	"+"	"FIG00143531"	"PLF_286_00000027"	"PGF_10376398"		646		"Peptidoglycan D,D-transpeptidase MrdA (EC 3.4.16.4)"	"GO:0009002|serine-type D-Ala-D-Ala carboxypeptidase activity"
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.90"			"PATRIC.287.6613.287.6613.con.0001.CDS.101578.101721.fwd"	"PATRIC"	"CDS"	101578	101721	144	"+"	"FIG00954732"				47		"FIG00954733: hypothetical protein"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.975"			"PATRIC.287.6613.287.6613.con.0001.CDS.1017559.1018704.fwd"	"PATRIC"	"CDS"	1017559	1018704	1146	"+"	"FIG00000803"	"PLF_286_00000426"	"PGF_01126005"		381		"Rod shape-determining protein RodA"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.976"			"PATRIC.287.6613.287.6613.con.0001.CDS.1018725.1019735.fwd"	"PATRIC"	"CDS"	1018725	1019735	1011	"+"	"FIG00004335"	"PLF_286_00000899"	"PGF_03116630"		336		"Membrane-bound lytic murein transglycosylase B"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.91"			"PATRIC.287.6613.287.6613.con.0001.CDS.101936.102970.fwd"	"PATRIC"	"CDS"	101936	102970	1035	"+"	"FIG00003132"	"PLF_286_00002645"	"PGF_04998625"		344		"T6SS component TssA (ImpA)"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.977"			"PATRIC.287.6613.287.6613.con.0001.CDS.1019732.1020760.fwd"	"PATRIC"	"CDS"	1019732	1020760	1029	"+"	"FIG00004744"	"PLF_286_00000163"	"PGF_09566238"		342		"Septum-associated rare lipoprotein A"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.978"			"PATRIC.287.6613.287.6613.con.0001.CDS.1020826.1021986.fwd"	"PATRIC"	"CDS"	1020826	1021986	1161	"+"	"FIG00561498"	"PLF_286_00000216"	"PGF_06594113"		386		"D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)"	"GO:0009002|serine-type D-Ala-D-Ala carboxypeptidase activity"
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.979"			"PATRIC.287.6613.287.6613.con.0001.CDS.1022057.1022338.fwd"	"PATRIC"	"CDS"	1022057	1022338	282	"+"	"FIG00002301"	"PLF_286_00001934"	"PGF_03767152"		93		"Proposed lipoate regulatory protein YbeD"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.980"			"PATRIC.287.6613.287.6613.con.0001.CDS.1022338.1022991.fwd"	"PATRIC"	"CDS"	1022338	1022991	654	"+"	"FIG00000528"	"PLF_286_00000659"	"PGF_04007946"		217		"Octanoate-[acyl-carrier-protein]-protein-N-octanoyltransferase (EC 2.3.1.181)"	"GO:0033819|lipoyl(octanoyl) transferase activity"
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.981"			"PATRIC.287.6613.287.6613.con.0001.CDS.1022988.1023971.fwd"	"PATRIC"	"CDS"	1022988	1023971	984	"+"	"FIG00000362"	"PLF_286_00000316"	"PGF_00017479"		327		"Lipoyl synthase (EC 2.8.1.8)"	"GO:0016992|lipoate synthase activity"
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.982"			"PATRIC.287.6613.287.6613.con.0001.CDS.1024117.1025010.rev"	"PATRIC"	"CDS"	1024117	1025010	894	"-"	"FIG01312420"	"PLF_286_00076604"	"PGF_07987589"		297		"Transcriptional regulator, LysR family"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.983"			"PATRIC.287.6613.287.6613.con.0001.CDS.1025116.1026006.fwd"	"PATRIC"	"CDS"	1025116	1026006	891	"+"	"FIG00009455"	"PLF_286_00003603"	"PGF_00404186"		296		"probable epoxide hydrolase"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.984"			"PATRIC.287.6613.287.6613.con.0001.CDS.1026116.1027462.rev"	"PATRIC"	"CDS"	1026116	1027462	1347	"-"	"FIG00004335"	"PLF_286_00002537"	"PGF_03116630"		448		"Membrane-bound lytic murein transglycosylase B"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.985"			"PATRIC.287.6613.287.6613.con.0001.CDS.1027599.1027922.fwd"	"PATRIC"	"CDS"	1027599	1027922	324	"+"	"FIG00638284"	"PLF_286_00006441"	"PGF_03002219"		107		"hypothetical protein"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.986"			"PATRIC.287.6613.287.6613.con.0001.CDS.1028038.1028190.rev"	"PATRIC"	"CDS"	1028038	1028190	153	"-"	"FIG00957590"	"PLF_286_00148984"	"PGF_00259764"		50		"hypothetical protein"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.987"			"PATRIC.287.6613.287.6613.con.0001.CDS.1028282.1029319.rev"	"PATRIC"	"CDS"	1028282	1029319	1038	"-"	"FIG00106663"	"PLF_286_00261014"	"PGF_09201380"		345		"DNA polymerase III delta subunit (EC 2.7.7.7)"	"GO:0003887|DNA-directed DNA polymerase activity"
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.988"			"PATRIC.287.6613.287.6613.con.0001.CDS.1029357.1029980.rev"	"PATRIC"	"CDS"	1029357	1029980	624	"-"	"FIG00001709"	"PLF_286_00004078"	"PGF_00016305"		207		"LPS-assembly lipoprotein LptE"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.989"			"PATRIC.287.6613.287.6613.con.0001.CDS.1030047.1032668.rev"	"PATRIC"	"CDS"	1030047	1032668	2622	"-"	"FIG00000114"	"PLF_286_00000219"	"PGF_06812369"		873		"Leucyl-tRNA synthetase (EC 6.1.1.4)"	"GO:0004823|leucine-tRNA ligase activity"
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.92"			"PATRIC.287.6613.287.6613.con.0001.CDS.103059.103577.fwd"	"PATRIC"	"CDS"	103059	103577	519	"+"	"FIG00005165"	"PLF_286_00001640"	"PGF_01645412"		172		"T6SS component TssB (ImpB/VipA)"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.990"			"PATRIC.287.6613.287.6613.con.0001.CDS.1032839.1033270.fwd"	"PATRIC"	"CDS"	1032839	1033270	432	"+"	"FIG00954428"	"PLF_286_00002650"	"PGF_01358568"		143		"hypothetical protein"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.991"			"PATRIC.287.6613.287.6613.con.0001.CDS.1033343.1034104.fwd"	"PATRIC"	"CDS"	1033343	1034104	762	"+"	"FIG01056920"	"PLF_286_00002460"	"PGF_03070382"		253		"Uncharacterized DUF218 membrane protein"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.992"			"PATRIC.287.6613.287.6613.con.0001.CDS.1034154.1035689.rev"	"PATRIC"	"CDS"	1034154	1035689	1536	"-"	"FIG00001006"	"PLF_286_00005796"	"PGF_02325838"		511		"Apolipoprotein N-acyltransferase / Copper homeostasis protein CutE"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.993"			"PATRIC.287.6613.287.6613.con.0001.CDS.1035875.1036714.rev"	"PATRIC"	"CDS"	1035875	1036714	840	"-"	"FIG00042627"	"PLF_286_00000609"	"PGF_10525969"		279		"Magnesium and cobalt efflux protein CorC"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.93"			"PATRIC.287.6613.287.6613.con.0001.CDS.103590.105086.fwd"	"PATRIC"	"CDS"	103590	105086	1497	"+"	"FIG00004734"	"PLF_286_00001618"	"PGF_04816404"		498		"T6SS component TssC (ImpC/VipB)"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.994"			"PATRIC.287.6613.287.6613.con.0001.CDS.1036711.1037193.rev"	"PATRIC"	"CDS"	1036711	1037193	483	"-"	"FIG00000233"	"PLF_286_00000704"	"PGF_00020361"		160		"Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.995"			"PATRIC.287.6613.287.6613.con.0001.CDS.1037183.1038205.rev"	"PATRIC"	"CDS"	1037183	1038205	1023	"-"	"FIG00229550"	"PLF_286_00000389"	"PGF_00033237"		340		"Phosphate starvation-inducible protein PhoH, predicted ATPase"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.996"			"PATRIC.287.6613.287.6613.con.0001.CDS.1038374.1039714.rev"	"PATRIC"	"CDS"	1038374	1039714	1341	"-"	"FIG00108342"	"PLF_286_00001234"	"PGF_08562657"		446		"tRNA-i(6)A37 methylthiotransferase (EC 2.8.4.3)"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.997"			"PATRIC.287.6613.287.6613.con.0001.CDS.1039843.1040175.fwd"	"PATRIC"	"CDS"	1039843	1040175	333	"+"	"FIG00955337"	"PLF_286_00001179"	"PGF_00393682"		110		"hypothetical protein"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.998"			"PATRIC.287.6613.287.6613.con.0001.CDS.1040191.1040739.rev"	"PATRIC"	"CDS"	1040191	1040739	549	"-"	"FIG00740963"	"PLF_286_00001295"	"PGF_00003997"		182		"FOG: TPR repeat, SEL1 subfamily"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.999"			"PATRIC.287.6613.287.6613.con.0001.CDS.1040948.1042231.rev"	"PATRIC"	"CDS"	1040948	1042231	1284	"-"	"FIG00000338"	"PLF_286_00000383"	"PGF_09019918"		427		"Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)"	"GO:0042286|glutamate-1-semialdehyde 2,1-aminomutase activity"
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1000"			"PATRIC.287.6613.287.6613.con.0001.CDS.1042272.1042901.rev"	"PATRIC"	"CDS"	1042272	1042901	630	"-"	"FIG00000407"	"PLF_286_00278793"	"PGF_01291823"		209		"Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)"	"GO:0004789|thiamine-phosphate diphosphorylase activity"
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.8"			"PATRIC.287.6613.287.6613.con.0001.CDS.10423.12480.rev"	"PATRIC"	"CDS"	10423	12480	2058	"-"	"FIG00000448"	"PLF_286_00000192"	"PGF_00009969"		685		"Glycyl-tRNA synthetase beta chain (EC 6.1.1.14)"	"GO:0004820|glycine-tRNA ligase activity"
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1001"			"PATRIC.287.6613.287.6613.con.0001.CDS.1042912.1043709.rev"	"PATRIC"	"CDS"	1042912	1043709	798	"-"	"FIG00105509"	"PLF_286_00000935"	"PGF_05520131"		265		"Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7)"	"GO:0008972|phosphomethylpyrimidine kinase activity"
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1002"			"PATRIC.287.6613.287.6613.con.0001.CDS.1043920.1046307.fwd"	"PATRIC"	"CDS"	1043920	1046307	2388	"+"	"FIG00450955"	"PLF_286_00001653"	"PGF_10364197"		795		"Two-component system sensor histidine kinase"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1003"			"PATRIC.287.6613.287.6613.con.0001.CDS.1046413.1047060.fwd"	"PATRIC"	"CDS"	1046413	1047060	648	"+"	"FIG00554417"	"PLF_286_00002614"	"PGF_10436598"		215		"Transcriptional regulator, AcrR family"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1004"			"PATRIC.287.6613.287.6613.con.0001.CDS.1047057.1048706.fwd"	"PATRIC"	"CDS"	1047057	1048706	1650	"+"	"FIG00002266"	"PLF_286_00001236"	"PGF_10428547"		549		"Acyl-CoA dehydrogenase"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1005"			"PATRIC.287.6613.287.6613.con.0001.CDS.1048718.1049149.fwd"	"PATRIC"	"CDS"	1048718	1049149	432	"+"	"FIG00114965"	"PLF_286_00003905"	"PGF_00056559"		143		"Thioesterase"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1006"			"PATRIC.287.6613.287.6613.con.0001.CDS.1049228.1050703.fwd"	"PATRIC"	"CDS"	1049228	1050703	1476	"+"	"FIG00001232"	"PLF_286_00000465"	"PGF_00013801"		491		"AMP nucleosidase (EC 3.2.2.4)"	"GO:0008714|AMP nucleosidase activity"
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1007"			"PATRIC.287.6613.287.6613.con.0001.CDS.1050854.1051420.fwd"	"PATRIC"	"CDS"	1050854	1051420	567	"+"	"FIG00956084"	"PLF_286_00005261"	"PGF_00883685"		188		"FIG00956085: hypothetical protein"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1008"			"PATRIC.287.6613.287.6613.con.0001.CDS.1051378.1052463.rev"	"PATRIC"	"CDS"	1051378	1052463	1086	"-"	"FIG01371060"	"PLF_286_00002975"	"PGF_05806155"		361		"Outer membrane protein romA"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.94"			"PATRIC.287.6613.287.6613.con.0001.CDS.105162.105650.fwd"	"PATRIC"	"CDS"	105162	105650	489	"+"	"FIG00005398"	"PLF_286_00001623"	"PGF_01920524"		162		"T6SS component Hcp"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1009"			"PATRIC.287.6613.287.6613.con.0001.CDS.1052545.1053171.fwd"	"PATRIC"	"CDS"	1052545	1053171	627	"+"	"FIG00507591"	"PLF_286_00000922"	"PGF_02589988"		208		"LSU rRNA pseudouridine(2457) synthase (EC 5.4.99.20)"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1010"			"PATRIC.287.6613.287.6613.con.0001.CDS.1053205.1053597.rev"	"PATRIC"	"CDS"	1053205	1053597	393	"-"	"FIG00954627"	"PLF_286_00002199"	"PGF_00419625"		130		"Coproporphyrinogen III oxidase and related Fe-S oxidoreductases"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1011"			"PATRIC.287.6613.287.6613.con.0001.CDS.1053698.1053907.rev"	"PATRIC"	"CDS"	1053698	1053907	210	"-"	"FIG00954138"	"PLF_286_00001370"	"PGF_00243383"		69		"Uncharacterized protein PA3966"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1012"			"PATRIC.287.6613.287.6613.con.0001.CDS.1054109.1054618.rev"	"PATRIC"	"CDS"	1054109	1054618	510	"-"	"FIG01956023"	"PLF_286_00000722"	"PGF_01424767"		169		"Transcriptional regulator, AsnC family"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1013"			"PATRIC.287.6613.287.6613.con.0001.CDS.1055000.1055203.rev"	"PATRIC"	"CDS"	1055000	1055203	204	"-"		"PLF_286_00149217"	"PGF_02995015"		67		"hypothetical protein"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1014"			"PATRIC.287.6613.287.6613.con.0001.CDS.1055246.1055749.fwd"	"PATRIC"	"CDS"	1055246	1055749	504	"+"	"FIG00954852"	"PLF_286_00004964"	"PGF_08225224"		167		"hypothetical protein"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1015"			"PATRIC.287.6613.287.6613.con.0001.CDS.1055742.1056638.rev"	"PATRIC"	"CDS"	1055742	1056638	897	"-"	"FIG00000207"	"PLF_286_00000741"	"PGF_00069596"		298		"Ferrous-iron efflux pump FieF"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1016"			"PATRIC.287.6613.287.6613.con.0001.CDS.1056727.1057143.rev"	"PATRIC"	"CDS"	1056727	1057143	417	"-"	"FIG01405337"	"PLF_286_00096652"	"PGF_03050552"		138		"Uncharacterized protein PA3962"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1017"			"PATRIC.287.6613.287.6613.con.0001.CDS.1057285.1059798.fwd"	"PATRIC"	"CDS"	1057285	1059798	2514	"+"	"FIG01045463"	"PLF_286_00000035"	"PGF_06949599"		837		"ATP-dependent helicase HrpB"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.95"			"PATRIC.287.6613.287.6613.con.0001.CDS.105878.106663.fwd"	"PATRIC"	"CDS"	105878	106663	786	"+"	"FIG00009152"	"PLF_286_00004899"	"PGF_00038194"		261		"T6SS associated component TagJ (ImpE)"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1018"			"PATRIC.287.6613.287.6613.con.0001.CDS.1059854.1061320.fwd"	"PATRIC"	"CDS"	1059854	1061320	1467	"+"	"FIG01307911"	"PLF_286_00093206"	"PGF_05967933"		488		"hypothetical protein"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1019"			"PATRIC.287.6613.287.6613.con.0001.CDS.1061317.1063245.fwd"	"PATRIC"	"CDS"	1061317	1063245	1929	"+"	"FIG00638284"	"PLF_286_00010997"	"PGF_12844258"		642		"hypothetical protein"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1020"			"PATRIC.287.6613.287.6613.con.0001.CDS.1063242.1065290.fwd"	"PATRIC"	"CDS"	1063242	1065290	2049	"+"	"FIG01307911"	"PLF_286_00155819"	"PGF_07713139"		682		"site-specific recombinase, phage integrase family"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1021"			"PATRIC.287.6613.287.6613.con.0001.CDS.1065854.1066036.rev"	"PATRIC"	"CDS"	1065854	1066036	183	"-"		"PLF_286_00281072"	"PGF_06335969"		60		"Transcriptional regulator, Xre family"	
"Pseudomonas aeruginosa F22031"	"287.6613"	"287.6613.con.0001"	"fig|287.6613.peg.1022"			"PATRIC.287.6613.287.6613.con.0001.CDS.1066180.1066758.fwd"	"PATRIC"	"CDS"	1066180	1066758	579	"+"		"PLF_286_00302782"	"PGF_08034919"		192		"hypothetical protein"	
