Genome	Genome ID	Accession	PATRIC ID	RefSeq Locus Tag	Alt Locus Tag	Feature ID	Annotation	Feature Type	Start	End	Length	Strand	FIGfam ID	PATRIC genus-specific families (PLfams)	PATRIC cross-genus families (PGfams)	Protein ID	AA Length	Gene Symbol	Product	GO
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.95"			"PATRIC.287.6624.287.6624.con.0001.CDS.101346.102065.rev"	"PATRIC"	"CDS"	101346	102065	720	"-"	"FIG00744535"	"PLF_286_00004979"	"PGF_10425579"		239		"ABC transporter, ATP-binding protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.971"			"PATRIC.287.6624.287.6624.con.0001.CDS.1016338.1018491.fwd"	"PATRIC"	"CDS"	1016338	1018491	2154	"+"	"FIG00638284"	"PLF_286_00014060"	"PGF_12952752"		717		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.972"			"PATRIC.287.6624.287.6624.con.0001.CDS.1018627.1018908.rev"	"PATRIC"	"CDS"	1018627	1018908	282	"-"		"PLF_286_00020546"	"PGF_07827982"		93		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.973"			"PATRIC.287.6624.287.6624.con.0001.CDS.1019256.1019456.rev"	"PATRIC"	"CDS"	1019256	1019456	201	"-"		"PLF_286_00116425"	"PGF_06897272"		66		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.974"			"PATRIC.287.6624.287.6624.con.0001.CDS.1019511.1019762.fwd"	"PATRIC"	"CDS"	1019511	1019762	252	"+"		"PLF_286_00045104"	"PGF_06840973"		83		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.975"			"PATRIC.287.6624.287.6624.con.0001.CDS.1019869.1020708.rev"	"PATRIC"	"CDS"	1019869	1020708	840	"-"		"PLF_286_00224404"	"PGF_06335515"		279		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.96"			"PATRIC.287.6624.287.6624.con.0001.CDS.102062.105160.rev"	"PATRIC"	"CDS"	102062	105160	3099	"-"	"FIG00044522"	"PLF_286_00001621"	"PGF_02982564"		1032		"T6SS Serine/threonine protein kinase (EC 2.7.11.1) PpkA"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.976"			"PATRIC.287.6624.287.6624.con.0001.CDS.1020775.1021299.fwd"	"PATRIC"	"CDS"	1020775	1021299	525	"+"	"FIG01328092"	"PLF_286_00030526"	"PGF_00032999"		174		"PhbF"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.977"			"PATRIC.287.6624.287.6624.con.0001.CDS.1021334.1021900.rev"	"PATRIC"	"CDS"	1021334	1021900	567	"-"	"FIG00537667"	"PLF_286_00444005"	"PGF_08225224"		188		"granule-associated protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.978"			"PATRIC.287.6624.287.6624.con.0001.CDS.1022150.1024696.fwd"	"PATRIC"	"CDS"	1022150	1024696	2547	"+"		"PLF_286_00102532"	"PGF_08225224"		848		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.979"			"PATRIC.287.6624.287.6624.con.0001.CDS.1024693.1025625.fwd"	"PATRIC"	"CDS"	1024693	1025625	933	"+"	"FIG00000522"	"PLF_286_00023361"	"PGF_00033197"		310		"Phosphate acetyltransferase (EC 2.3.1.8)"	"GO:0008959|phosphate acetyltransferase activity"
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.980"			"PATRIC.287.6624.287.6624.con.0001.CDS.1025622.1026830.fwd"	"PATRIC"	"CDS"	1025622	1026830	1209	"+"	"FIG00067248"	"PLF_286_00022615"	"PGF_09945671"		402		"Acetate kinase (EC 2.7.2.1)"	"GO:0008776|acetate kinase activity"
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.981"			"PATRIC.287.6624.287.6624.con.0001.CDS.1026827.1027606.fwd"	"PATRIC"	"CDS"	1026827	1027606	780	"+"	"FIG00000524"	"PLF_286_00022645"	"PGF_10160552"		259		"Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)"	"GO:0004318|enoyl-[acyl-carrier-protein] reductase (NADH) activity"
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.982"			"PATRIC.287.6624.287.6624.con.0001.CDS.1027908.1028069.rev"	"PATRIC"	"CDS"	1027908	1028069	162	"-"		"PLF_286_00193044"	"PGF_05171431"		53		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.983"			"PATRIC.287.6624.287.6624.con.0001.CDS.1028230.1028985.fwd"	"PATRIC"	"CDS"	1028230	1028985	756	"+"	"FIG01304054"	"PLF_286_00019714"	"PGF_07948865"		251		"Acetoacetyl-CoA reductase (EC 1.1.1.36)"	"GO:0018454|acetoacetyl-CoA reductase activity"
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.984"			"PATRIC.287.6624.287.6624.con.0001.CDS.1029031.1030209.fwd"	"PATRIC"	"CDS"	1029031	1030209	1179	"+"		"PLF_286_00063983"	"PGF_10164212"		392		"Acetyl-CoA acetyltransferase (EC 2.3.1.9)"	"GO:0003985|acetyl-CoA C-acetyltransferase activity"
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.985"			"PATRIC.287.6624.287.6624.con.0001.CDS.1030346.1032046.fwd"	"PATRIC"	"CDS"	1030346	1032046	1701	"+"	"FIG00000970"	"PLF_286_00018672"	"PGF_00034647"		566		"Polyhydroxyalkanoic acid synthase"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.986"			"PATRIC.287.6624.287.6624.con.0001.CDS.1032654.1033703.rev"	"PATRIC"	"CDS"	1032654	1033703	1050	"-"		"PLF_286_00224390"	"PGF_10476073"		349		"Transcriptional regulator, AraC family"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.987"			"PATRIC.287.6624.287.6624.con.0001.CDS.1034253.1035161.fwd"	"PATRIC"	"CDS"	1034253	1035161	909	"+"	"FIG01364763"	"PLF_286_00107037"	"PGF_02746237"		302		"HlyD-like membrane fusion protein YhiI"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.988"			"PATRIC.287.6624.287.6624.con.0001.CDS.1035158.1037893.fwd"	"PATRIC"	"CDS"	1035158	1037893	2736	"+"	"FIG00001785"	"PLF_286_00001785"	"PGF_00008593"		911		"Ribosome-associated ATPase RbbA"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.989"			"PATRIC.287.6624.287.6624.con.0001.CDS.1037897.1039021.fwd"	"PATRIC"	"CDS"	1037897	1039021	1125	"+"	"FIG00001785"	"PLF_286_00032226"	"PGF_00004231"		374		"Inner membrane transport permease YhhJ"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.990"			"PATRIC.287.6624.287.6624.con.0001.CDS.1040375.1041397.fwd"	"PATRIC"	"CDS"	1040375	1041397	1023	"+"		"PLF_286_00166096"	"PGF_06800201"		340		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.991"			"PATRIC.287.6624.287.6624.con.0001.CDS.1041660.1042409.fwd"	"PATRIC"	"CDS"	1041660	1042409	750	"+"	"FIG00001580"	"PLF_286_00000169"	"PGF_00006447"		249		"Fumarate and nitrate reduction regulatory protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.8"			"PATRIC.287.6624.287.6624.con.0001.CDS.10434.12491.rev"	"PATRIC"	"CDS"	10434	12491	2058	"-"	"FIG00000448"	"PLF_286_00000192"	"PGF_00009969"		685		"Glycyl-tRNA synthetase beta chain (EC 6.1.1.14)"	"GO:0004820|glycine-tRNA ligase activity"
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.992"			"PATRIC.287.6624.287.6624.con.0001.CDS.1044174.1045436.rev"	"PATRIC"	"CDS"	1044174	1045436	1263	"-"	"FIG00001104"	"PLF_286_00001368"	"PGF_02462544"		420		"Arginine deiminase (EC 3.5.3.6)"	"GO:0016990|arginine deiminase activity"
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.993"			"PATRIC.287.6624.287.6624.con.0001.CDS.1045453.1046901.rev"	"PATRIC"	"CDS"	1045453	1046901	1449	"-"	"FIG00001166"	"PLF_286_00000056"	"PGF_00064610"		482		"Arginine/ornithine antiporter ArcD"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.994"			"PATRIC.287.6624.287.6624.con.0001.CDS.1048338.1049018.rev"	"PATRIC"	"CDS"	1048338	1049018	681	"-"		"PLF_286_00206715"	"PGF_06070248"		226		"Universal stress protein family 5"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.995"			"PATRIC.287.6624.287.6624.con.0001.CDS.1049463.1050512.fwd"	"PATRIC"	"CDS"	1049463	1050512	1050	"+"	"FIG01306568"	"PLF_286_00040812"	"PGF_03412345"		349		"Transposase InsI for insertion sequence element IS30"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.996"			"PATRIC.287.6624.287.6624.con.0001.CDS.1051275.1052384.rev"	"PATRIC"	"CDS"	1051275	1052384	1110	"-"		"PLF_286_00020185"	"PGF_02983634"		369		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.97"			"PATRIC.287.6624.287.6624.con.0001.CDS.105168.105896.rev"	"PATRIC"	"CDS"	105168	105896	729	"-"	"FIG00348725"	"PLF_286_00061896"	"PGF_00038598"		242		"T6SS protein serine/threonine phosphatase PppA"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.997"			"PATRIC.287.6624.287.6624.con.0001.CDS.1052848.1053840.fwd"	"PATRIC"	"CDS"	1052848	1053840	993	"+"	"FIG01306568"	"PLF_286_00102886"	"PGF_01080803"		330		"ISPsy6, transposase"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.998"			"PATRIC.287.6624.287.6624.con.0001.CDS.1054062.1054241.rev"	"PATRIC"	"CDS"	1054062	1054241	180	"-"		"PLF_286_00302534"	"PGF_08310739"		59		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.999"			"PATRIC.287.6624.287.6624.con.0001.CDS.1054406.1055611.fwd"	"PATRIC"	"CDS"	1054406	1055611	1206	"+"	"FIG00517072"	"PLF_286_00040615"	"PGF_00003770"		401		"FMN oxidoreductase"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1000"			"PATRIC.287.6624.287.6624.con.0001.CDS.1055647.1056597.fwd"	"PATRIC"	"CDS"	1055647	1056597	951	"+"	"FIG00638284"	"PLF_286_00446276"	"PGF_12850186"		316		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1001"			"PATRIC.287.6624.287.6624.con.0001.CDS.1056710.1057120.fwd"	"PATRIC"	"CDS"	1056710	1057120	411	"+"		"PLF_286_00368182"	"PGF_08225224"		136		"transcriptional regulator, MerR family"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1002"			"PATRIC.287.6624.287.6624.con.0001.CDS.1057537.1058295.fwd"	"PATRIC"	"CDS"	1057537	1058295	759	"+"	"FIG01955289"	"PLF_286_00293887"	"PGF_10357867"		252		"Short chain dehydrogenase family protein Rv0945"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1003"			"PATRIC.287.6624.287.6624.con.0001.CDS.1058339.1058614.fwd"	"PATRIC"	"CDS"	1058339	1058614	276	"+"	"FIG01308175"	"PLF_286_00036522"	"PGF_06645752"		91		"Threonine efflux protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1004"			"PATRIC.287.6624.287.6624.con.0001.CDS.1058957.1059748.rev"	"PATRIC"	"CDS"	1058957	1059748	792	"-"		"PLF_286_00020162"	"PGF_08225224"		263		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.98"			"PATRIC.287.6624.287.6624.con.0001.CDS.105906.106586.rev"	"PATRIC"	"CDS"	105906	106586	681	"-"	"FIG00019954"	"PLF_286_00001800"	"PGF_07284942"		226		"T6SS associated component TagF (ImpM)"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1005"			"PATRIC.287.6624.287.6624.con.0001.CDS.1059864.1060130.rev"	"PATRIC"	"CDS"	1059864	1060130	267	"-"	"FIG01519405"	"PLF_286_00095942"	"PGF_00061210"		88		"Transposase"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1006"			"PATRIC.287.6624.287.6624.con.0001.CDS.1060301.1061155.rev"	"PATRIC"	"CDS"	1060301	1061155	855	"-"	"FIG00954228"	"PLF_286_00011415"	"PGF_08225224"		284		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1007"			"PATRIC.287.6624.287.6624.con.0001.CDS.1061155.1063710.rev"	"PATRIC"	"CDS"	1061155	1063710	2556	"-"	"FIG00960002"	"PLF_286_00013567"	"PGF_08225224"		851		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1008"			"PATRIC.287.6624.287.6624.con.0001.CDS.1063881.1064198.rev"	"PATRIC"	"CDS"	1063881	1064198	318	"-"		"PLF_286_00440425"	"PGF_12925772"		105		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1009"			"PATRIC.287.6624.287.6624.con.0001.CDS.1064228.1064686.rev"	"PATRIC"	"CDS"	1064228	1064686	459	"-"		"PLF_286_00019031"	"PGF_00255047"		152		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1010"			"PATRIC.287.6624.287.6624.con.0001.CDS.1064932.1065210.fwd"	"PATRIC"	"CDS"	1064932	1065210	279	"+"		"PLF_286_00122675"	"PGF_00655233"		92		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1011"			"PATRIC.287.6624.287.6624.con.0001.CDS.1065247.1065426.rev"	"PATRIC"	"CDS"	1065247	1065426	180	"-"		"PLF_286_00013083"	"PGF_02965326"		59		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1012"			"PATRIC.287.6624.287.6624.con.0001.CDS.1065473.1066393.rev"	"PATRIC"	"CDS"	1065473	1066393	921	"-"	"FIG00965491"	"PLF_286_00005733"	"PGF_08225224"		306		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.99"			"PATRIC.287.6624.287.6624.con.0001.CDS.106583.110113.rev"	"PATRIC"	"CDS"	106583	110113	3531	"-"	"FIG00007112"	"PLF_286_00001625"	"PGF_06086184"		1176		"T6SS component TssM (IcmF/VasK)"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1013"			"PATRIC.287.6624.287.6624.con.0001.CDS.1066473.1067477.rev"	"PATRIC"	"CDS"	1066473	1067477	1005	"-"	"FIG01226522"	"PLF_286_00005731"	"PGF_02614635"		334		"Phage exonuclease (EC 3.1.11.3)"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1014"			"PATRIC.287.6624.287.6624.con.0001.CDS.1067605.1068006.rev"	"PATRIC"	"CDS"	1067605	1068006	402	"-"		"PLF_286_00007270"	"PGF_00003129"		133		"FIG046709: Hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1015"			"PATRIC.287.6624.287.6624.con.0001.CDS.1068161.1069129.rev"	"PATRIC"	"CDS"	1068161	1069129	969	"-"	"FIG01362971"	"PLF_286_00005688"	"PGF_03951977"		322		"Mycobacteriophage Barnyard protein gp56"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1016"			"PATRIC.287.6624.287.6624.con.0001.CDS.1069231.1069560.rev"	"PATRIC"	"CDS"	1069231	1069560	330	"-"	"FIG00957675"	"PLF_286_00078382"	"PGF_10331109"		109		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1017"			"PATRIC.287.6624.287.6624.con.0001.CDS.1069726.1070172.rev"	"PATRIC"	"CDS"	1069726	1070172	447	"-"		"PLF_286_00142770"	"PGF_06882213"		148		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1018"			"PATRIC.287.6624.287.6624.con.0001.CDS.1070425.1071174.rev"	"PATRIC"	"CDS"	1070425	1071174	750	"-"	"FIG00638284"	"PLF_286_00227922"	"PGF_05920805"		249		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1019"			"PATRIC.287.6624.287.6624.con.0001.CDS.1071267.1072037.rev"	"PATRIC"	"CDS"	1071267	1072037	771	"-"		"PLF_286_00177376"	"PGF_05679021"		256		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1020"			"PATRIC.287.6624.287.6624.con.0001.CDS.1072312.1074267.rev"	"PATRIC"	"CDS"	1072312	1074267	1956	"-"	"FIG00638284"	"PLF_286_00017921"	"PGF_08225224"		651		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1021"			"PATRIC.287.6624.287.6624.con.0001.CDS.1074264.1074752.rev"	"PATRIC"	"CDS"	1074264	1074752	489	"-"		"PLF_286_00292807"	"PGF_08225224"		162		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1022"			"PATRIC.287.6624.287.6624.con.0001.CDS.1074749.1075972.rev"	"PATRIC"	"CDS"	1074749	1075972	1224	"-"	"FIG00638284"	"PLF_286_00018530"	"PGF_08225224"		407		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1023"			"PATRIC.287.6624.287.6624.con.0001.CDS.1076143.1076280.rev"	"PATRIC"	"CDS"	1076143	1076280	138	"-"		"PLF_286_00300384"	"PGF_07502920"		45		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1024"			"PATRIC.287.6624.287.6624.con.0001.CDS.1076398.1076517.rev"	"PATRIC"	"CDS"	1076398	1076517	120	"-"		"PLF_286_00036772"	"PGF_02989581"		39		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1025"			"PATRIC.287.6624.287.6624.con.0001.CDS.1076565.1077779.rev"	"PATRIC"	"CDS"	1076565	1077779	1215	"-"	"FIG00638284"	"PLF_286_00194720"	"PGF_08225224"		404		"Integrase"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1026"			"PATRIC.287.6624.287.6624.con.0001.CDS.1078121.1079128.rev"	"PATRIC"	"CDS"	1078121	1079128	1008	"-"	"FIG00961805"	"PLF_286_00003666"	"PGF_08225224"		335		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1027"			"PATRIC.287.6624.287.6624.con.0001.CDS.1079130.1080932.rev"	"PATRIC"	"CDS"	1079130	1080932	1803	"-"	"FIG00007843"	"PLF_286_00002908"	"PGF_08107843"		600		"Gliding motility-associated ABC transporter substrate-binding protein GldG"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1028"			"PATRIC.287.6624.287.6624.con.0001.CDS.1080942.1081676.rev"	"PATRIC"	"CDS"	1080942	1081676	735	"-"	"FIG00004542"	"PLF_286_00004591"	"PGF_06759389"		244		"Gliding motility-associated ABC transporter permease protein GldF"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1029"			"PATRIC.287.6624.287.6624.con.0001.CDS.1081673.1082599.rev"	"PATRIC"	"CDS"	1081673	1082599	927	"-"	"FIG00001005"	"PLF_286_00004416"	"PGF_02759160"		308		"Gliding motility-associated ABC transporter ATP-binding protein GldA"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1030"			"PATRIC.287.6624.287.6624.con.0001.CDS.1083004.1085304.rev"	"PATRIC"	"CDS"	1083004	1085304	2301	"-"	"FIG01225284"	"PLF_286_00002118"	"PGF_10504551"		766		"Two-component system sensor histidine kinase"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1031"			"PATRIC.287.6624.287.6624.con.0001.CDS.1085323.1086324.rev"	"PATRIC"	"CDS"	1085323	1086324	1002	"-"	"FIG01314307"	"PLF_286_00003171"	"PGF_00017755"		333		"LysM domain protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1032"			"PATRIC.287.6624.287.6624.con.0001.CDS.1086490.1087179.rev"	"PATRIC"	"CDS"	1086490	1087179	690	"-"	"FIG00008396"	"PLF_286_00007148"	"PGF_01427545"		229		"Aquaporin Z"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1033"			"PATRIC.287.6624.287.6624.con.0001.CDS.1087526.1087795.rev"	"PATRIC"	"CDS"	1087526	1087795	270	"-"	"FIG00962993"	"PLF_286_00004606"	"PGF_00359742"		89		"hypothetical protein"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1034"			"PATRIC.287.6624.287.6624.con.0001.CDS.1087990.1088706.fwd"	"PATRIC"	"CDS"	1087990	1088706	717	"+"	"FIG01956054"	"PLF_286_00001678"	"PGF_07420062"		238		"Two-component transcriptional response regulator, OmpR family"	
"Pseudomonas aeruginosa M55212"	"287.6624"	"287.6624.con.0001"	"fig|287.6624.peg.1035"			"PATRIC.287.6624.287.6624.con.0001.CDS.1088798.1089325.rev"	"PATRIC"	"CDS"	1088798	1089325	528	"-"	"FIG00000429"	"PLF_286_00000079"	"PGF_01922063"		175		"Inorganic pyrophosphatase (EC 3.6.1.1)"	"GO:0004427|inorganic diphosphatase activity"
