Genome	Genome ID	Accession	PATRIC ID	RefSeq Locus Tag	Alt Locus Tag	Feature ID	Annotation	Feature Type	Start	End	Length	Strand	FIGfam ID	PATRIC genus-specific families (PLfams)	PATRIC cross-genus families (PGfams)	Protein ID	AA Length	Gene Symbol	Product	GO
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.978"			"PATRIC.287.6614.287.6614.con.0001.CDS.1025594.1026802.fwd"	"PATRIC"	"CDS"	1025594	1026802	1209	"+"	"FIG00067248"	"PLF_286_00022615"	"PGF_09945671"		402		"Acetate kinase (EC 2.7.2.1)"	"GO:0008776|acetate kinase activity"
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.979"			"PATRIC.287.6614.287.6614.con.0001.CDS.1026799.1027578.fwd"	"PATRIC"	"CDS"	1026799	1027578	780	"+"	"FIG00000524"	"PLF_286_00022645"	"PGF_10160552"		259		"Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)"	"GO:0004318|enoyl-[acyl-carrier-protein] reductase (NADH) activity"
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.980"			"PATRIC.287.6614.287.6614.con.0001.CDS.1027880.1028005.rev"	"PATRIC"	"CDS"	1027880	1028005	126	"-"		"PLF_286_00193044"	"PGF_05171431"		41		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.981"			"PATRIC.287.6614.287.6614.con.0001.CDS.1028202.1028957.fwd"	"PATRIC"	"CDS"	1028202	1028957	756	"+"	"FIG01304054"	"PLF_286_00019714"	"PGF_07948865"		251		"Acetoacetyl-CoA reductase (EC 1.1.1.36)"	"GO:0018454|acetoacetyl-CoA reductase activity"
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.982"			"PATRIC.287.6614.287.6614.con.0001.CDS.1029003.1030181.fwd"	"PATRIC"	"CDS"	1029003	1030181	1179	"+"		"PLF_286_00063983"	"PGF_10164212"		392		"Acetyl-CoA acetyltransferase (EC 2.3.1.9)"	"GO:0003985|acetyl-CoA C-acetyltransferase activity"
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.983"			"PATRIC.287.6614.287.6614.con.0001.CDS.1030318.1032018.fwd"	"PATRIC"	"CDS"	1030318	1032018	1701	"+"	"FIG00000970"	"PLF_286_00018672"	"PGF_00034647"		566		"Polyhydroxyalkanoic acid synthase"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.984"			"PATRIC.287.6614.287.6614.con.0001.CDS.1032626.1033675.rev"	"PATRIC"	"CDS"	1032626	1033675	1050	"-"		"PLF_286_00224390"	"PGF_10476073"		349		"Transcriptional regulator, AraC family"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.985"			"PATRIC.287.6614.287.6614.con.0001.CDS.1034225.1035133.fwd"	"PATRIC"	"CDS"	1034225	1035133	909	"+"	"FIG01364763"	"PLF_286_00107037"	"PGF_02746237"		302		"HlyD-like membrane fusion protein YhiI"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.986"			"PATRIC.287.6614.287.6614.con.0001.CDS.1035130.1037865.fwd"	"PATRIC"	"CDS"	1035130	1037865	2736	"+"	"FIG00001785"	"PLF_286_00001785"	"PGF_00008593"		911		"Ribosome-associated ATPase RbbA"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.987"			"PATRIC.287.6614.287.6614.con.0001.CDS.1037869.1038993.fwd"	"PATRIC"	"CDS"	1037869	1038993	1125	"+"	"FIG00001785"	"PLF_286_00032226"	"PGF_00004231"		374		"Inner membrane transport permease YhhJ"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.988"			"PATRIC.287.6614.287.6614.con.0001.CDS.1040347.1041369.fwd"	"PATRIC"	"CDS"	1040347	1041369	1023	"+"		"PLF_286_00166096"	"PGF_06800201"		340		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.989"			"PATRIC.287.6614.287.6614.con.0001.CDS.1041632.1042381.fwd"	"PATRIC"	"CDS"	1041632	1042381	750	"+"	"FIG00001580"	"PLF_286_00000169"	"PGF_00006447"		249		"Fumarate and nitrate reduction regulatory protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.8"			"PATRIC.287.6614.287.6614.con.0001.CDS.10434.12491.rev"	"PATRIC"	"CDS"	10434	12491	2058	"-"	"FIG00000448"	"PLF_286_00000192"	"PGF_00009969"		685		"Glycyl-tRNA synthetase beta chain (EC 6.1.1.14)"	"GO:0004820|glycine-tRNA ligase activity"
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.990"			"PATRIC.287.6614.287.6614.con.0001.CDS.1044146.1045408.rev"	"PATRIC"	"CDS"	1044146	1045408	1263	"-"	"FIG00001104"	"PLF_286_00001368"	"PGF_02462544"		420		"Arginine deiminase (EC 3.5.3.6)"	"GO:0016990|arginine deiminase activity"
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.991"			"PATRIC.287.6614.287.6614.con.0001.CDS.1045425.1046873.rev"	"PATRIC"	"CDS"	1045425	1046873	1449	"-"	"FIG00001166"	"PLF_286_00000056"	"PGF_00064610"		482		"Arginine/ornithine antiporter ArcD"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.992"			"PATRIC.287.6614.287.6614.con.0001.CDS.1048310.1048990.rev"	"PATRIC"	"CDS"	1048310	1048990	681	"-"		"PLF_286_00206715"	"PGF_06070248"		226		"Universal stress protein family 5"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.993"			"PATRIC.287.6614.287.6614.con.0001.CDS.1049435.1050484.fwd"	"PATRIC"	"CDS"	1049435	1050484	1050	"+"	"FIG01306568"	"PLF_286_00040812"	"PGF_03412345"		349		"Transposase InsI for insertion sequence element IS30"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.994"			"PATRIC.287.6614.287.6614.con.0001.CDS.1051247.1052356.rev"	"PATRIC"	"CDS"	1051247	1052356	1110	"-"		"PLF_286_00020185"	"PGF_02983634"		369		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.96"			"PATRIC.287.6614.287.6614.con.0001.CDS.105168.105896.rev"	"PATRIC"	"CDS"	105168	105896	729	"-"	"FIG00348725"	"PLF_286_00061896"	"PGF_00038598"		242		"T6SS protein serine/threonine phosphatase PppA"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.995"			"PATRIC.287.6614.287.6614.con.0001.CDS.1052820.1053812.fwd"	"PATRIC"	"CDS"	1052820	1053812	993	"+"	"FIG01306568"	"PLF_286_00102886"	"PGF_01080803"		330		"ISPsy6, transposase"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.996"			"PATRIC.287.6614.287.6614.con.0001.CDS.1054034.1054213.rev"	"PATRIC"	"CDS"	1054034	1054213	180	"-"		"PLF_286_00302534"	"PGF_08310739"		59		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.997"			"PATRIC.287.6614.287.6614.con.0001.CDS.1054378.1055583.fwd"	"PATRIC"	"CDS"	1054378	1055583	1206	"+"	"FIG00517072"	"PLF_286_00040615"	"PGF_00003770"		401		"FMN oxidoreductase"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.998"			"PATRIC.287.6614.287.6614.con.0001.CDS.1055619.1056569.fwd"	"PATRIC"	"CDS"	1055619	1056569	951	"+"	"FIG00638284"	"PLF_286_00446276"	"PGF_12850186"		316		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.999"			"PATRIC.287.6614.287.6614.con.0001.CDS.1056682.1057092.fwd"	"PATRIC"	"CDS"	1056682	1057092	411	"+"		"PLF_286_00368182"	"PGF_08225224"		136		"transcriptional regulator, MerR family"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1000"			"PATRIC.287.6614.287.6614.con.0001.CDS.1057509.1058261.fwd"	"PATRIC"	"CDS"	1057509	1058261	753	"+"	"FIG01955289"	"PLF_286_00293887"	"PGF_10357867"		250		"Short chain dehydrogenase family protein Rv0945"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1001"			"PATRIC.287.6614.287.6614.con.0001.CDS.1058305.1058580.fwd"	"PATRIC"	"CDS"	1058305	1058580	276	"+"	"FIG01308175"	"PLF_286_00036522"	"PGF_06645752"		91		"Threonine efflux protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1002"			"PATRIC.287.6614.287.6614.con.0001.CDS.1058923.1059714.rev"	"PATRIC"	"CDS"	1058923	1059714	792	"-"		"PLF_286_00020162"	"PGF_08225224"		263		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.97"			"PATRIC.287.6614.287.6614.con.0001.CDS.105906.106586.rev"	"PATRIC"	"CDS"	105906	106586	681	"-"	"FIG00019954"	"PLF_286_00001800"	"PGF_07284942"		226		"T6SS associated component TagF (ImpM)"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1003"			"PATRIC.287.6614.287.6614.con.0001.CDS.1059830.1060096.rev"	"PATRIC"	"CDS"	1059830	1060096	267	"-"	"FIG01519405"	"PLF_286_00095942"	"PGF_00061210"		88		"Transposase"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1004"			"PATRIC.287.6614.287.6614.con.0001.CDS.1060267.1061121.rev"	"PATRIC"	"CDS"	1060267	1061121	855	"-"	"FIG00954228"	"PLF_286_00011415"	"PGF_08225224"		284		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1005"			"PATRIC.287.6614.287.6614.con.0001.CDS.1061121.1063676.rev"	"PATRIC"	"CDS"	1061121	1063676	2556	"-"		"PLF_286_00013567"	"PGF_08225224"		851		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1006"			"PATRIC.287.6614.287.6614.con.0001.CDS.1063847.1064164.rev"	"PATRIC"	"CDS"	1063847	1064164	318	"-"		"PLF_286_00440425"	"PGF_12925772"		105		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1007"			"PATRIC.287.6614.287.6614.con.0001.CDS.1064194.1064652.rev"	"PATRIC"	"CDS"	1064194	1064652	459	"-"		"PLF_286_00019031"	"PGF_00255047"		152		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1008"			"PATRIC.287.6614.287.6614.con.0001.CDS.1064898.1065176.fwd"	"PATRIC"	"CDS"	1064898	1065176	279	"+"		"PLF_286_00122675"	"PGF_00655233"		92		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1009"			"PATRIC.287.6614.287.6614.con.0001.CDS.1065213.1065392.rev"	"PATRIC"	"CDS"	1065213	1065392	180	"-"		"PLF_286_00013083"	"PGF_02965326"		59		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1010"			"PATRIC.287.6614.287.6614.con.0001.CDS.1065439.1066359.rev"	"PATRIC"	"CDS"	1065439	1066359	921	"-"	"FIG00965491"	"PLF_286_00005733"	"PGF_08225224"		306		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.98"			"PATRIC.287.6614.287.6614.con.0001.CDS.106583.110113.rev"	"PATRIC"	"CDS"	106583	110113	3531	"-"	"FIG00007112"	"PLF_286_00001625"	"PGF_06086184"		1176		"T6SS component TssM (IcmF/VasK)"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1011"			"PATRIC.287.6614.287.6614.con.0001.CDS.1066439.1067443.rev"	"PATRIC"	"CDS"	1066439	1067443	1005	"-"	"FIG01226522"	"PLF_286_00005731"	"PGF_02614635"		334		"Phage exonuclease (EC 3.1.11.3)"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1012"			"PATRIC.287.6614.287.6614.con.0001.CDS.1067571.1067972.rev"	"PATRIC"	"CDS"	1067571	1067972	402	"-"		"PLF_286_00007270"	"PGF_00003129"		133		"FIG046709: Hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1013"			"PATRIC.287.6614.287.6614.con.0001.CDS.1068127.1069095.rev"	"PATRIC"	"CDS"	1068127	1069095	969	"-"	"FIG01362971"	"PLF_286_00005688"	"PGF_03951977"		322		"Mycobacteriophage Barnyard protein gp56"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1014"			"PATRIC.287.6614.287.6614.con.0001.CDS.1069197.1069526.rev"	"PATRIC"	"CDS"	1069197	1069526	330	"-"	"FIG00957675"	"PLF_286_00016771"	"PGF_10331109"		109		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1015"			"PATRIC.287.6614.287.6614.con.0001.CDS.1069692.1070138.rev"	"PATRIC"	"CDS"	1069692	1070138	447	"-"		"PLF_286_00142770"	"PGF_06882213"		148		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1016"			"PATRIC.287.6614.287.6614.con.0001.CDS.1070391.1071140.rev"	"PATRIC"	"CDS"	1070391	1071140	750	"-"	"FIG00638284"	"PLF_286_00227922"	"PGF_05920805"		249		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1017"			"PATRIC.287.6614.287.6614.con.0001.CDS.1071233.1072003.rev"	"PATRIC"	"CDS"	1071233	1072003	771	"-"		"PLF_286_00177376"	"PGF_05679021"		256		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1018"			"PATRIC.287.6614.287.6614.con.0001.CDS.1072278.1074233.rev"	"PATRIC"	"CDS"	1072278	1074233	1956	"-"	"FIG00638284"	"PLF_286_00017921"	"PGF_08225224"		651		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1019"			"PATRIC.287.6614.287.6614.con.0001.CDS.1074230.1074718.rev"	"PATRIC"	"CDS"	1074230	1074718	489	"-"		"PLF_286_00292807"	"PGF_08225224"		162		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1020"			"PATRIC.287.6614.287.6614.con.0001.CDS.1074715.1075938.rev"	"PATRIC"	"CDS"	1074715	1075938	1224	"-"	"FIG00638284"	"PLF_286_00018530"	"PGF_08225224"		407		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1021"			"PATRIC.287.6614.287.6614.con.0001.CDS.1076109.1076246.rev"	"PATRIC"	"CDS"	1076109	1076246	138	"-"		"PLF_286_00300384"	"PGF_07502920"		45		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1022"			"PATRIC.287.6614.287.6614.con.0001.CDS.1076364.1076483.rev"	"PATRIC"	"CDS"	1076364	1076483	120	"-"		"PLF_286_00036772"	"PGF_02989581"		39		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1023"			"PATRIC.287.6614.287.6614.con.0001.CDS.1076531.1077745.rev"	"PATRIC"	"CDS"	1076531	1077745	1215	"-"	"FIG00638284"	"PLF_286_00194720"	"PGF_08225224"		404		"Integrase"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1024"			"PATRIC.287.6614.287.6614.con.0001.CDS.1078087.1079094.rev"	"PATRIC"	"CDS"	1078087	1079094	1008	"-"	"FIG00961805"	"PLF_286_00003666"	"PGF_08225224"		335		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1025"			"PATRIC.287.6614.287.6614.con.0001.CDS.1079096.1080898.rev"	"PATRIC"	"CDS"	1079096	1080898	1803	"-"	"FIG00007843"	"PLF_286_00002908"	"PGF_08107843"		600		"Gliding motility-associated ABC transporter substrate-binding protein GldG"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1026"			"PATRIC.287.6614.287.6614.con.0001.CDS.1080908.1081642.rev"	"PATRIC"	"CDS"	1080908	1081642	735	"-"	"FIG00004542"	"PLF_286_00004591"	"PGF_06759389"		244		"Gliding motility-associated ABC transporter permease protein GldF"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1027"			"PATRIC.287.6614.287.6614.con.0001.CDS.1081639.1082565.rev"	"PATRIC"	"CDS"	1081639	1082565	927	"-"	"FIG00001005"	"PLF_286_00004416"	"PGF_02759160"		308		"Gliding motility-associated ABC transporter ATP-binding protein GldA"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1028"			"PATRIC.287.6614.287.6614.con.0001.CDS.1082970.1083941.rev"	"PATRIC"	"CDS"	1082970	1083941	972	"-"	"FIG01225284"	"PLF_286_00002118"	"PGF_10504551"		323		"Two-component system sensor histidine kinase"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1029"			"PATRIC.287.6614.287.6614.con.0001.CDS.1083929.1085269.rev"	"PATRIC"	"CDS"	1083929	1085269	1341	"-"	"FIG01225284"	"PLF_286_00002118"	"PGF_10504551"		446		"Two-component system sensor histidine kinase"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1030"			"PATRIC.287.6614.287.6614.con.0001.CDS.1085288.1086289.rev"	"PATRIC"	"CDS"	1085288	1086289	1002	"-"	"FIG01314307"	"PLF_286_00003171"	"PGF_00017755"		333		"LysM domain protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1031"			"PATRIC.287.6614.287.6614.con.0001.CDS.1086455.1087144.rev"	"PATRIC"	"CDS"	1086455	1087144	690	"-"	"FIG00008396"	"PLF_286_00007148"	"PGF_01427545"		229		"Aquaporin Z"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1032"			"PATRIC.287.6614.287.6614.con.0001.CDS.1087491.1087760.rev"	"PATRIC"	"CDS"	1087491	1087760	270	"-"	"FIG00962993"	"PLF_286_00004606"	"PGF_00359742"		89		"hypothetical protein"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1033"			"PATRIC.287.6614.287.6614.con.0001.CDS.1087955.1088671.fwd"	"PATRIC"	"CDS"	1087955	1088671	717	"+"	"FIG01956054"	"PLF_286_00001678"	"PGF_07420062"		238		"Two-component transcriptional response regulator, OmpR family"	
"Pseudomonas aeruginosa F30658"	"287.6614"	"287.6614.con.0001"	"fig|287.6614.peg.1034"			"PATRIC.287.6614.287.6614.con.0001.CDS.1088763.1089290.rev"	"PATRIC"	"CDS"	1088763	1089290	528	"-"	"FIG00000429"	"PLF_286_00000079"	"PGF_01922063"		175		"Inorganic pyrophosphatase (EC 3.6.1.1)"	"GO:0004427|inorganic diphosphatase activity"
