Genome	Genome ID	Accession	PATRIC ID	RefSeq Locus Tag	Alt Locus Tag	Feature ID	Annotation	Feature Type	Start	End	Length	Strand	FIGfam ID	PATRIC genus-specific families (PLfams)	PATRIC cross-genus families (PGfams)	Protein ID	AA Length	Gene Symbol	Product	GO
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.969"			"PATRIC.287.6612.287.6612.con.0001.CDS.1012218.1013048.rev"	"PATRIC"	"CDS"	1012218	1013048	831	"-"	"FIG00554427"	"PLF_286_00002639"	"PGF_00041669"		276		"Putative inner membrane protein"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.970"			"PATRIC.287.6612.287.6612.con.0001.CDS.1013051.1013716.rev"	"PATRIC"	"CDS"	1013051	1013716	666	"-"	"FIG00002761"	"PLF_286_00001205"	"PGF_08055739"		221		"DedA protein"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.93"			"PATRIC.287.6612.287.6612.con.0001.CDS.101386.104916.rev"	"PATRIC"	"CDS"	101386	104916	3531	"-"	"FIG00007112"	"PLF_286_00001625"	"PGF_06086184"		1176		"T6SS component TssM (IcmF/VasK)"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.971"			"PATRIC.287.6612.287.6612.con.0001.CDS.1014955.1015416.rev"	"PATRIC"	"CDS"	1014955	1015416	462	"-"	"FIG00959963"	"PLF_286_00005830"	"PGF_00283584"		153		"hypothetical protein"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.972"			"PATRIC.287.6612.287.6612.con.0001.CDS.1015386.1016279.rev"	"PATRIC"	"CDS"	1015386	1016279	894	"-"	"FIG00953094"	"PLF_286_00005492"	"PGF_08964051"		297		"ABC-type amino acid transport/signal transduction system, periplasmic component/domain"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.973"			"PATRIC.287.6612.287.6612.con.0001.CDS.1016329.1016649.rev"	"PATRIC"	"CDS"	1016329	1016649	321	"-"	"FIG00001650"	"PLF_286_00003720"	"PGF_00039861"		106		"Acetyltransferase"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.974"			"PATRIC.287.6612.287.6612.con.0001.CDS.1016646.1016789.rev"	"PATRIC"	"CDS"	1016646	1016789	144	"-"	"FIG00001650"	"PLF_286_00003720"	"PGF_00039861"		47		"Acetyltransferase"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.975"			"PATRIC.287.6612.287.6612.con.0001.CDS.1016952.1017773.rev"	"PATRIC"	"CDS"	1016952	1017773	822	"-"	"FIG00015941"	"PLF_286_00000349"	"PGF_00424869"		273		"Ethanolamine ammonia-lyase light chain (EC 4.3.1.7)"	"GO:0008851|ethanolamine ammonia-lyase activity"
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.976"			"PATRIC.287.6612.287.6612.con.0001.CDS.1017784.1019178.rev"	"PATRIC"	"CDS"	1017784	1019178	1395	"-"	"FIG00003375"	"PLF_286_00000186"	"PGF_00424868"		464		"Ethanolamine ammonia-lyase heavy chain (EC 4.3.1.7)"	"GO:0008851|ethanolamine ammonia-lyase activity"
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.977"			"PATRIC.287.6612.287.6612.con.0001.CDS.1019237.1020685.rev"	"PATRIC"	"CDS"	1019237	1020685	1449	"-"	"FIG00003466"	"PLF_286_00001542"	"PGF_04116999"		482		"Ethanolamine permease"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.978"			"PATRIC.287.6612.287.6612.con.0001.CDS.1020710.1020841.rev"	"PATRIC"	"CDS"	1020710	1020841	132	"-"	"FIG00638284"	"PLF_286_00011344"	"PGF_02948338"		43		"hypothetical protein"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.979"			"PATRIC.287.6612.287.6612.con.0001.CDS.1020895.1022415.rev"	"PATRIC"	"CDS"	1020895	1022415	1521	"-"	"FIG01292786"	"PLF_286_00000022"	"PGF_07597988"		506		"Aldehyde dehydrogenase (EC 1.2.1.3)"	"GO:0004029|aldehyde dehydrogenase (NAD) activity"
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.980"			"PATRIC.287.6612.287.6612.con.0001.CDS.1022754.1024685.fwd"	"PATRIC"	"CDS"	1022754	1024685	1932	"+"	"FIG01304230"	"PLF_286_00033207"	"PGF_06587458"		643		"sigma-54-dependent transcriptional regulator"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.981"			"PATRIC.287.6612.287.6612.con.0001.CDS.1024843.1026198.fwd"	"PATRIC"	"CDS"	1024843	1026198	1356	"+"	"FIG00002492"	"PLF_286_00000199"	"PGF_00064004"		451		"UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase (EC 6.3.2.-)"	"GO:0008766|UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity;GO:0008766|ribosomal S6-glutamic acid ligase activity;GO:0008766|coenzyme F420-0 gamma-glutamyl ligase activity;GO:0008766|coenzyme F420-2 alpha-glutamyl ligase activity;GO:0008766|protein-glycine ligase activity;GO:0008766|protein-glycine ligase activity, initiating;GO:0008766|protein-glycine ligase activity, elongating;GO:0008766|tubulin-glycine ligase activity;GO:0008766|protein-glutamic acid ligase activity;GO:0008766|tubulin-glutamic acid ligase activity"
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.982"			"PATRIC.287.6612.287.6612.con.0001.CDS.1026207.1026836.fwd"	"PATRIC"	"CDS"	1026207	1026836	630	"+"	"FIG00000573"	"PLF_286_00001079"	"PGF_08473931"		209		"Flavin prenyltransferase UbiX"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.983"			"PATRIC.287.6612.287.6612.con.0001.CDS.1026838.1027113.fwd"	"PATRIC"	"CDS"	1026838	1027113	276	"+"	"FIG00947911"	"PLF_286_00002478"	"PGF_06919539"		91		"hypothetical protein"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.984"			"PATRIC.287.6612.287.6612.con.0001.CDS.1027133.1027774.rev"	"PATRIC"	"CDS"	1027133	1027774	642	"-"	"FIG00905558"	"PLF_286_00005143"	"PGF_03331199"		213		"Uncharacterized protein YraR"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.985"			"PATRIC.287.6612.287.6612.con.0001.CDS.1027821.1029560.rev"	"PATRIC"	"CDS"	1027821	1029560	1740	"-"	"FIG00954052"	"PLF_286_00056631"	"PGF_00410111"		579		"putative phosphatidylinositol-4-phosphate 5-kinase"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.986"			"PATRIC.287.6612.287.6612.con.0001.CDS.1029750.1030205.rev"	"PATRIC"	"CDS"	1029750	1030205	456	"-"	"FIG01303815"	"PLF_286_00002392"	"PGF_01389504"		151		"Acyl dehydratase"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.987"			"PATRIC.287.6612.287.6612.con.0001.CDS.1030351.1030761.fwd"	"PATRIC"	"CDS"	1030351	1030761	411	"+"	"FIG00000832"	"PLF_286_00000968"	"PGF_00059509"		136		"Antiholin-like protein LrgA"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.988"			"PATRIC.287.6612.287.6612.con.0001.CDS.1030761.1031471.fwd"	"PATRIC"	"CDS"	1030761	1031471	711	"+"	"FIG00000822"	"PLF_286_00000099"	"PGF_00017655"		236		"LrgA-associated membrane protein LrgB"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.989"			"PATRIC.287.6612.287.6612.con.0001.CDS.1031491.1032084.fwd"	"PATRIC"	"CDS"	1031491	1032084	594	"+"	"FIG00138231"	"PLF_286_00436660"	"PGF_02866109"		197		"Uncharacterized protein, similar to the N-terminal domain of Lon protease"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.990"			"PATRIC.287.6612.287.6612.con.0001.CDS.1032095.1033408.rev"	"PATRIC"	"CDS"	1032095	1033408	1314	"-"	"FIG00638284"	"PLF_286_00003106"	"PGF_06833838"		437		"putative membrane-associated phospholipid phosphatase, PAP2 superfamily"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.991"			"PATRIC.287.6612.287.6612.con.0001.CDS.1033405.1034124.rev"	"PATRIC"	"CDS"	1033405	1034124	720	"-"	"FIG00001134"	"PLF_286_00002847"	"PGF_00419930"		239		"3-methyladenine DNA glycosylase"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.992"			"PATRIC.287.6612.287.6612.con.0001.CDS.1034188.1035045.fwd"	"PATRIC"	"CDS"	1034188	1035045	858	"+"	"FIG01313020"	"PLF_286_00002817"	"PGF_00026617"		285		"O-Methyltransferase involved in polyketide biosynthesis"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.993"			"PATRIC.287.6612.287.6612.con.0001.CDS.1035053.1036276.rev"	"PATRIC"	"CDS"	1035053	1036276	1224	"-"	"FIG00638284"	"PLF_286_00002871"	"PGF_12895065"		407		"Putative hydrolase"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.994"			"PATRIC.287.6612.287.6612.con.0001.CDS.1036574.1037839.fwd"	"PATRIC"	"CDS"	1036574	1037839	1266	"+"	"FIG00000365"	"PLF_286_00000525"	"PGF_05387084"		421		"Gamma-glutamyl phosphate reductase (EC 1.2.1.41)"	"GO:0004350|glutamate-5-semialdehyde dehydrogenase activity"
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.995"			"PATRIC.287.6612.287.6612.con.0001.CDS.1037839.1038483.fwd"	"PATRIC"	"CDS"	1037839	1038483	645	"+"		"PLF_286_00000656"	"PGF_08432396"		214		"Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)"	"GO:0004515|nicotinate-nucleotide adenylyltransferase activity"
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.996"			"PATRIC.287.6612.287.6612.con.0001.CDS.1038506.1038862.fwd"	"PATRIC"	"CDS"	1038506	1038862	357	"+"	"FIG00135315"	"PLF_286_00001948"	"PGF_00435430"		118		"Ribosomal silencing factor RsfA"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.997"			"PATRIC.287.6612.287.6612.con.0001.CDS.1038870.1039337.fwd"	"PATRIC"	"CDS"	1038870	1039337	468	"+"		"PLF_286_00000854"	"PGF_07480521"		155		"23S rRNA (pseudouridine(1915)-N(3))-methyltransferase (EC 2.1.1.177)"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.998"			"PATRIC.287.6612.287.6612.con.0001.CDS.1039350.1041290.fwd"	"PATRIC"	"CDS"	1039350	1041290	1941	"+"	"FIG00143531"	"PLF_286_00000027"	"PGF_10376398"		646		"Peptidoglycan D,D-transpeptidase MrdA (EC 3.4.16.4)"	"GO:0009002|serine-type D-Ala-D-Ala carboxypeptidase activity"
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.999"			"PATRIC.287.6612.287.6612.con.0001.CDS.1041280.1042425.fwd"	"PATRIC"	"CDS"	1041280	1042425	1146	"+"	"FIG00000803"	"PLF_286_00000426"	"PGF_01126005"		381		"Rod shape-determining protein RodA"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1000"			"PATRIC.287.6612.287.6612.con.0001.CDS.1042446.1043456.fwd"	"PATRIC"	"CDS"	1042446	1043456	1011	"+"	"FIG00004335"	"PLF_286_00000899"	"PGF_03116630"		336		"Membrane-bound lytic murein transglycosylase B"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.9"			"PATRIC.287.6612.287.6612.con.0001.CDS.10434.12491.rev"	"PATRIC"	"CDS"	10434	12491	2058	"-"	"FIG00000448"	"PLF_286_00000192"	"PGF_00009969"		685		"Glycyl-tRNA synthetase beta chain (EC 6.1.1.14)"	"GO:0004820|glycine-tRNA ligase activity"
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1001"			"PATRIC.287.6612.287.6612.con.0001.CDS.1043453.1044478.fwd"	"PATRIC"	"CDS"	1043453	1044478	1026	"+"	"FIG00004744"	"PLF_286_00000163"	"PGF_09566238"		341		"Septum-associated rare lipoprotein A"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1002"			"PATRIC.287.6612.287.6612.con.0001.CDS.1044544.1045704.fwd"	"PATRIC"	"CDS"	1044544	1045704	1161	"+"	"FIG00561498"	"PLF_286_00000216"	"PGF_06594113"		386		"D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)"	"GO:0009002|serine-type D-Ala-D-Ala carboxypeptidase activity"
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1003"			"PATRIC.287.6612.287.6612.con.0001.CDS.1045775.1046056.fwd"	"PATRIC"	"CDS"	1045775	1046056	282	"+"	"FIG00002301"	"PLF_286_00001934"	"PGF_03767152"		93		"Proposed lipoate regulatory protein YbeD"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1004"			"PATRIC.287.6612.287.6612.con.0001.CDS.1046056.1046709.fwd"	"PATRIC"	"CDS"	1046056	1046709	654	"+"	"FIG00000528"	"PLF_286_00000659"	"PGF_04007946"		217		"Octanoate-[acyl-carrier-protein]-protein-N-octanoyltransferase (EC 2.3.1.181)"	"GO:0033819|lipoyl(octanoyl) transferase activity"
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1005"			"PATRIC.287.6612.287.6612.con.0001.CDS.1046706.1047689.fwd"	"PATRIC"	"CDS"	1046706	1047689	984	"+"	"FIG00000362"	"PLF_286_00000316"	"PGF_00017479"		327		"Lipoyl synthase (EC 2.8.1.8)"	"GO:0016992|lipoate synthase activity"
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1006"			"PATRIC.287.6612.287.6612.con.0001.CDS.1047834.1048727.rev"	"PATRIC"	"CDS"	1047834	1048727	894	"-"	"FIG01312420"	"PLF_286_00076604"	"PGF_07987589"		297		"Transcriptional regulator, LysR family"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1007"			"PATRIC.287.6612.287.6612.con.0001.CDS.1048833.1049723.fwd"	"PATRIC"	"CDS"	1048833	1049723	891	"+"	"FIG00009455"	"PLF_286_00003603"	"PGF_00404186"		296		"probable epoxide hydrolase"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.94"			"PATRIC.287.6612.287.6612.con.0001.CDS.104913.106262.rev"	"PATRIC"	"CDS"	104913	106262	1350	"-"	"FIG01202186"	"PLF_286_00001681"	"PGF_00928751"		449		"T6SS outer membrane component TssL (ImpK/VasF) / OmpA/MotB domain"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1008"			"PATRIC.287.6612.287.6612.con.0001.CDS.1049833.1051179.rev"	"PATRIC"	"CDS"	1049833	1051179	1347	"-"	"FIG00004335"	"PLF_286_00002537"	"PGF_03116630"		448		"Membrane-bound lytic murein transglycosylase B"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1009"			"PATRIC.287.6612.287.6612.con.0001.CDS.1051298.1051525.fwd"	"PATRIC"	"CDS"	1051298	1051525	228	"+"	"FIG00638284"	"PLF_286_00006441"	"PGF_03002219"		75		"hypothetical protein"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1010"			"PATRIC.287.6612.287.6612.con.0001.CDS.1051755.1051907.rev"	"PATRIC"	"CDS"	1051755	1051907	153	"-"	"FIG00957590"	"PLF_286_00148984"	"PGF_00259764"		50		"hypothetical protein"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1011"			"PATRIC.287.6612.287.6612.con.0001.CDS.1051999.1053036.rev"	"PATRIC"	"CDS"	1051999	1053036	1038	"-"	"FIG00106663"	"PLF_286_00261014"	"PGF_09201380"		345		"DNA polymerase III delta subunit (EC 2.7.7.7)"	"GO:0003887|DNA-directed DNA polymerase activity"
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1012"			"PATRIC.287.6612.287.6612.con.0001.CDS.1053074.1053697.rev"	"PATRIC"	"CDS"	1053074	1053697	624	"-"	"FIG00001709"	"PLF_286_00004078"	"PGF_00016305"		207		"LPS-assembly lipoprotein LptE"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1013"			"PATRIC.287.6612.287.6612.con.0001.CDS.1053764.1056385.rev"	"PATRIC"	"CDS"	1053764	1056385	2622	"-"	"FIG00000114"	"PLF_286_00000219"	"PGF_06812369"		873		"Leucyl-tRNA synthetase (EC 6.1.1.4)"	"GO:0004823|leucine-tRNA ligase activity"
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1014"			"PATRIC.287.6612.287.6612.con.0001.CDS.1056478.1056672.rev"	"PATRIC"	"CDS"	1056478	1056672	195	"-"	"FIG00960787"	"PLF_286_00006763"	"PGF_00140628"		64		"FIG00960788: hypothetical protein"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1015"			"PATRIC.287.6612.287.6612.con.0001.CDS.1056688.1056987.fwd"	"PATRIC"	"CDS"	1056688	1056987	300	"+"	"FIG00954428"	"PLF_286_00002650"	"PGF_01358568"		99		"hypothetical protein"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1016"			"PATRIC.287.6612.287.6612.con.0001.CDS.1057060.1057821.fwd"	"PATRIC"	"CDS"	1057060	1057821	762	"+"	"FIG01056920"	"PLF_286_00002460"	"PGF_03070382"		253		"Uncharacterized DUF218 membrane protein"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1017"			"PATRIC.287.6612.287.6612.con.0001.CDS.1057871.1059406.rev"	"PATRIC"	"CDS"	1057871	1059406	1536	"-"	"FIG00001006"	"PLF_286_00005796"	"PGF_02325838"		511		"Apolipoprotein N-acyltransferase / Copper homeostasis protein CutE"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1018"			"PATRIC.287.6612.287.6612.con.0001.CDS.1059592.1060431.rev"	"PATRIC"	"CDS"	1059592	1060431	840	"-"	"FIG00042627"	"PLF_286_00000609"	"PGF_10525969"		279		"Magnesium and cobalt efflux protein CorC"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1019"			"PATRIC.287.6612.287.6612.con.0001.CDS.1060428.1060910.rev"	"PATRIC"	"CDS"	1060428	1060910	483	"-"	"FIG00000233"	"PLF_286_00000704"	"PGF_00020361"		160		"Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1020"			"PATRIC.287.6612.287.6612.con.0001.CDS.1060900.1061922.rev"	"PATRIC"	"CDS"	1060900	1061922	1023	"-"	"FIG00229550"	"PLF_286_00000389"	"PGF_00033237"		340		"Phosphate starvation-inducible protein PhoH, predicted ATPase"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1021"			"PATRIC.287.6612.287.6612.con.0001.CDS.1062174.1063430.rev"	"PATRIC"	"CDS"	1062174	1063430	1257	"-"	"FIG00108342"	"PLF_286_00001234"	"PGF_08562657"		418		"tRNA-i(6)A37 methylthiotransferase (EC 2.8.4.3)"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.95"			"PATRIC.287.6612.287.6612.con.0001.CDS.106269.107603.rev"	"PATRIC"	"CDS"	106269	107603	1335	"-"	"FIG00008560"	"PLF_286_00001645"	"PGF_04819167"		444		"T6SS component TssK (ImpJ/VasE)"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1022"			"PATRIC.287.6612.287.6612.con.0001.CDS.1063559.1063891.fwd"	"PATRIC"	"CDS"	1063559	1063891	333	"+"	"FIG00955337"	"PLF_286_00001179"	"PGF_00393682"		110		"hypothetical protein"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1023"			"PATRIC.287.6612.287.6612.con.0001.CDS.1063907.1064455.rev"	"PATRIC"	"CDS"	1063907	1064455	549	"-"	"FIG00740963"	"PLF_286_00001295"	"PGF_00003997"		182		"FOG: TPR repeat, SEL1 subfamily"	
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1024"			"PATRIC.287.6612.287.6612.con.0001.CDS.1064664.1065947.rev"	"PATRIC"	"CDS"	1064664	1065947	1284	"-"	"FIG00000338"	"PLF_286_00000383"	"PGF_09019918"		427		"Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)"	"GO:0042286|glutamate-1-semialdehyde 2,1-aminomutase activity"
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1025"			"PATRIC.287.6612.287.6612.con.0001.CDS.1065985.1066614.rev"	"PATRIC"	"CDS"	1065985	1066614	630	"-"	"FIG00000407"	"PLF_286_00278793"	"PGF_01291823"		209		"Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)"	"GO:0004789|thiamine-phosphate diphosphorylase activity"
"Pseudomonas aeruginosa F5677"	"287.6612"	"287.6612.con.0001"	"fig|287.6612.peg.1026"			"PATRIC.287.6612.287.6612.con.0001.CDS.1066625.1067422.rev"	"PATRIC"	"CDS"	1066625	1067422	798	"-"		"PLF_286_00000935"	"PGF_05520131"		265		"Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7)"	"GO:0008972|phosphomethylpyrimidine kinase activity"
