Genome	Genome ID	Accession	PATRIC ID	RefSeq Locus Tag	Alt Locus Tag	Feature ID	Annotation	Feature Type	Start	End	Length	Strand	FIGfam ID	PATRIC genus-specific families (PLfams)	PATRIC cross-genus families (PGfams)	Protein ID	AA Length	Gene Symbol	Product	GO
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.964"			"PATRIC.287.6641.287.6641.con.0001.CDS.1011260.1012144.fwd"	"PATRIC"	"CDS"	1011260	1012144	885	"+"	"FIG00000368"	"PLF_286_00001034"	"PGF_00571237"		294		"dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)"	"GO:0008831|dTDP-4-dehydrorhamnose reductase activity"
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.965"			"PATRIC.287.6641.287.6641.con.0001.CDS.1012137.1013066.fwd"	"PATRIC"	"CDS"	1012137	1013066	930	"+"	"FIG00022300"	"PLF_286_00005818"	"PGF_01033123"		309		"UDP-glucose 4-epimerase (EC 5.1.3.2)"	"GO:0003978|UDP-glucose 4-epimerase activity"
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.966"			"PATRIC.287.6641.287.6641.con.0001.CDS.1013067.1013423.rev"	"PATRIC"	"CDS"	1013067	1013423	357	"-"	"FIG00961522"	"PLF_286_00086892"	"PGF_00339345"		118		"hypothetical protein"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.967"			"PATRIC.287.6641.287.6641.con.0001.CDS.1013507.1014205.rev"	"PATRIC"	"CDS"	1013507	1014205	699	"-"	"FIG00905622"	"PLF_286_00003237"	"PGF_00027212"		232		"Outer membrane protein W precursor"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.968"			"PATRIC.287.6641.287.6641.con.0001.CDS.1014353.1014871.rev"	"PATRIC"	"CDS"	1014353	1014871	519	"-"	"FIG00955286"	"PLF_286_00045461"	"PGF_01167573"		172		"FIG003461: hypothetical protein"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.969"			"PATRIC.287.6641.287.6641.con.0001.CDS.1014889.1016154.rev"	"PATRIC"	"CDS"	1014889	1016154	1266	"-"	"FIG00918569"	"PLF_286_00000684"	"PGF_01889881"		421		"ABC-type antimicrobial peptide transport system, permease component"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.970"			"PATRIC.287.6641.287.6641.con.0001.CDS.1016157.1016861.rev"	"PATRIC"	"CDS"	1016157	1016861	705	"-"	"FIG01320985"	"PLF_286_00112228"	"PGF_10347576"		234		"ABC-type antimicrobial peptide transport system, ATPase component"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.971"			"PATRIC.287.6641.287.6641.con.0001.CDS.1016950.1017522.rev"	"PATRIC"	"CDS"	1016950	1017522	573	"-"	"FIG01426947"	"PLF_286_00361327"	"PGF_00036531"		190		"Predicted zinc-binding protein"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.972"			"PATRIC.287.6641.287.6641.con.0001.CDS.1017655.1018011.fwd"	"PATRIC"	"CDS"	1017655	1018011	357	"+"	"FIG00954754"	"PLF_286_00003754"	"PGF_08225224"		118		"hypothetical protein"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.973"			"PATRIC.287.6641.287.6641.con.0001.CDS.1018036.1018905.rev"	"PATRIC"	"CDS"	1018036	1018905	870	"-"		"PLF_286_00000746"	"PGF_03863088"		289		"FIG000875: Thioredoxin domain-containing protein EC-YbbN"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.974"			"PATRIC.287.6641.287.6641.con.0001.CDS.1018977.1019639.rev"	"PATRIC"	"CDS"	1018977	1019639	663	"-"	"FIG01349516"	"PLF_286_00051908"	"PGF_08225224"		220		"hypothetical protein"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.975"			"PATRIC.287.6641.287.6641.con.0001.CDS.1019636.1020094.rev"	"PATRIC"	"CDS"	1019636	1020094	459	"-"	"FIG00947911"	"PLF_286_00003851"	"PGF_00407946"		152		"putative lipoprotein"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.976"			"PATRIC.287.6641.287.6641.con.0001.CDS.1020093.1020320.fwd"	"PATRIC"	"CDS"	1020093	1020320	228	"+"	"FIG00954670"	"PLF_286_00005354"	"PGF_00213871"		75		"FIG00954671: hypothetical protein"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.977"			"PATRIC.287.6641.287.6641.con.0001.CDS.1020292.1020756.fwd"	"PATRIC"	"CDS"	1020292	1020756	465	"+"	"FIG00000382"	"PLF_286_00000977"	"PGF_00048643"		154		"Ribonucleotide reductase transcriptional regulator NrdR"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.978"			"PATRIC.287.6641.287.6641.con.0001.CDS.1020753.1021874.fwd"	"PATRIC"	"CDS"	1020753	1021874	1122	"+"	"FIG00000384"	"PLF_286_00000312"	"PGF_00423089"		373		"Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26) / 5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193)"	"GO:0008835|diaminohydroxyphosphoribosylaminopyrimidine deaminase activity;GO:0008703|5-amino-6-(5-phosphoribosylamino)uracil reductase activity"
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.979"			"PATRIC.287.6641.287.6641.con.0001.CDS.1022302.1022961.fwd"	"PATRIC"	"CDS"	1022302	1022961	660	"+"	"FIG00000273"	"PLF_286_00000843"	"PGF_03751076"		219		"Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9)"	"GO:0004746|riboflavin synthase activity"
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.980"			"PATRIC.287.6641.287.6641.con.0001.CDS.1022988.1024085.fwd"	"PATRIC"	"CDS"	1022988	1024085	1098	"+"	"FIG00000378"	"PLF_286_00000513"	"PGF_00416674"		365		"3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II (EC 3.5.4.25)"	"GO:0008686|3,4-dihydroxy-2-butanone-4-phosphate synthase activity;GO:0003935|GTP cyclohydrolase II activity"
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.981"			"PATRIC.287.6641.287.6641.con.0001.CDS.1024203.1024679.fwd"	"PATRIC"	"CDS"	1024203	1024679	477	"+"	"FIG00000231"	"PLF_286_00000883"	"PGF_00426932"		158		"6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78)"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.982"			"PATRIC.287.6641.287.6641.con.0001.CDS.1024676.1025155.fwd"	"PATRIC"	"CDS"	1024676	1025155	480	"+"	"FIG00016836"	"PLF_286_00151160"	"PGF_10450086"		159		"Transcription termination protein NusB"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.983"			"PATRIC.287.6641.287.6641.con.0001.CDS.1025174.1026142.fwd"	"PATRIC"	"CDS"	1025174	1026142	969	"+"	"FIG00000570"	"PLF_286_00051807"	"PGF_02191019"		322		"Thiamine-monophosphate kinase (EC 2.7.4.16)"	"GO:0009030|thiamine-phosphate kinase activity"
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.984"			"PATRIC.287.6641.287.6641.con.0001.CDS.1026135.1026650.fwd"	"PATRIC"	"CDS"	1026135	1026650	516	"+"	"FIG00000982"	"PLF_286_00001444"	"PGF_06458877"		171		"Phosphatidylglycerophosphatase A (EC 3.1.3.27)"	"GO:0008962|phosphatidylglycerophosphatase activity"
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.97"			"PATRIC.287.6641.287.6641.con.0001.CDS.102614.103102.fwd"	"PATRIC"	"CDS"	102614	103102	489	"+"	"FIG00005398"	"PLF_286_00001623"	"PGF_01920524"		162		"T6SS component Hcp"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.985"			"PATRIC.287.6641.287.6641.con.0001.CDS.1026659.1027405.fwd"	"PATRIC"	"CDS"	1026659	1027405	747	"+"	"FIG01221170"	"PLF_286_00004153"	"PGF_00007703"		248		"ABC-type amino acid transport/signal transduction system, periplasmic component/domain"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.986"			"PATRIC.287.6641.287.6641.con.0001.CDS.1027408.1028052.fwd"	"PATRIC"	"CDS"	1027408	1028052	645	"+"	"FIG00450284"	"PLF_286_00002108"	"PGF_03079467"		214		"Aspartyl protease"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.987"			"PATRIC.287.6641.287.6641.con.0001.CDS.1028183.1028800.fwd"	"PATRIC"	"CDS"	1028183	1028800	618	"+"	"FIG00000969"	"PLF_286_00000698"	"PGF_07071261"		205		"GTP cyclohydrolase II (EC 3.5.4.25)"	"GO:0003935|GTP cyclohydrolase II activity"
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.988"			"PATRIC.287.6641.287.6641.con.0001.CDS.1028797.1029216.fwd"	"PATRIC"	"CDS"	1028797	1029216	420	"+"	"FIG00613966"	"PLF_286_00004034"	"PGF_00126039"		139		"Uncharacterized MFS-type transporter"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.989"			"PATRIC.287.6641.287.6641.con.0001.CDS.1029216.1030013.fwd"	"PATRIC"	"CDS"	1029216	1030013	798	"+"	"FIG00016684"	"PLF_286_00002794"	"PGF_03799122"		265		"Vitamin B12 ABC transporter, substrate-binding protein BtuF"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.990"			"PATRIC.287.6641.287.6641.con.0001.CDS.1030138.1032021.rev"	"PATRIC"	"CDS"	1030138	1032021	1884	"-"	"FIG00000343"	"PLF_286_00000151"	"PGF_00426115"		627		"1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7)"	"GO:0008661|1-deoxy-D-xylulose-5-phosphate synthase activity"
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.991"			"PATRIC.287.6641.287.6641.con.0001.CDS.1032130.1033017.rev"	"PATRIC"	"CDS"	1032130	1033017	888	"-"	"FIG01306569"	"PLF_286_00040392"	"PGF_06784545"		295		"(2E,6E)-farnesyl diphosphate synthase (EC 2.5.1.10)"	"GO:0004337|geranyltranstransferase activity"
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.992"			"PATRIC.287.6641.287.6641.con.0001.CDS.1033014.1033256.rev"	"PATRIC"	"CDS"	1033014	1033256	243	"-"	"FIG00000435"	"PLF_286_00005882"	"PGF_05076104"		80		"Exodeoxyribonuclease VII small subunit (EC 3.1.11.6)"	"GO:0008855|exodeoxyribonuclease VII activity"
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.98"			"PATRIC.287.6641.287.6641.con.0001.CDS.103330.104115.fwd"	"PATRIC"	"CDS"	103330	104115	786	"+"	"FIG00009152"	"PLF_286_00004899"	"PGF_00038194"		261		"T6SS associated component TagJ (ImpE)"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.993"			"PATRIC.287.6641.287.6641.con.0001.CDS.1033414.1034583.fwd"	"PATRIC"	"CDS"	1033414	1034583	1170	"+"	"FIG01382484"	"PLF_286_00003462"	"PGF_00016008"		389		"L-alanine-DL-glutamate epimerase and related enzymes of enolase superfamily"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.994"			"PATRIC.287.6641.287.6641.con.0001.CDS.1034815.1035822.rev"	"PATRIC"	"CDS"	1034815	1035822	1008	"-"	"FIG00961805"	"PLF_286_00003666"	"PGF_08225224"		335		"hypothetical protein"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.995"			"PATRIC.287.6641.287.6641.con.0001.CDS.1035824.1037626.rev"	"PATRIC"	"CDS"	1035824	1037626	1803	"-"	"FIG00007843"	"PLF_286_00002908"	"PGF_08107843"		600		"Gliding motility-associated ABC transporter substrate-binding protein GldG"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.996"			"PATRIC.287.6641.287.6641.con.0001.CDS.1037636.1038370.rev"	"PATRIC"	"CDS"	1037636	1038370	735	"-"	"FIG00004542"	"PLF_286_00004591"	"PGF_06759389"		244		"Gliding motility-associated ABC transporter permease protein GldF"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.997"			"PATRIC.287.6641.287.6641.con.0001.CDS.1038367.1039293.rev"	"PATRIC"	"CDS"	1038367	1039293	927	"-"	"FIG00001005"	"PLF_286_00004416"	"PGF_02759160"		308		"Gliding motility-associated ABC transporter ATP-binding protein GldA"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.998"			"PATRIC.287.6641.287.6641.con.0001.CDS.1039698.1041998.rev"	"PATRIC"	"CDS"	1039698	1041998	2301	"-"	"FIG01225284"	"PLF_286_00002118"	"PGF_10504551"		766		"Two-component system sensor histidine kinase"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.99"			"PATRIC.287.6641.287.6641.con.0001.CDS.104117.104626.fwd"	"PATRIC"	"CDS"	104117	104626	510	"+"	"FIG00001963"	"PLF_286_00001682"	"PGF_12699085"		169		"T6SS lysozyme-like component TssE"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.999"			"PATRIC.287.6641.287.6641.con.0001.CDS.1042017.1043018.rev"	"PATRIC"	"CDS"	1042017	1043018	1002	"-"	"FIG01314307"	"PLF_286_00003171"	"PGF_00017755"		333		"LysM domain protein"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.8"			"PATRIC.287.6641.287.6641.con.0001.CDS.10424.12481.rev"	"PATRIC"	"CDS"	10424	12481	2058	"-"	"FIG00000448"	"PLF_286_00000192"	"PGF_00009969"		685		"Glycyl-tRNA synthetase beta chain (EC 6.1.1.14)"	"GO:0004820|glycine-tRNA ligase activity"
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.1000"			"PATRIC.287.6641.287.6641.con.0001.CDS.1043184.1043873.rev"	"PATRIC"	"CDS"	1043184	1043873	690	"-"	"FIG00008396"	"PLF_286_00007148"	"PGF_01427545"		229		"Aquaporin Z"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.1001"			"PATRIC.287.6641.287.6641.con.0001.CDS.1044220.1044489.rev"	"PATRIC"	"CDS"	1044220	1044489	270	"-"	"FIG00962993"	"PLF_286_00004606"	"PGF_00359742"		89		"hypothetical protein"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.1002"			"PATRIC.287.6641.287.6641.con.0001.CDS.1044684.1045400.fwd"	"PATRIC"	"CDS"	1044684	1045400	717	"+"	"FIG01956054"	"PLF_286_00001678"	"PGF_07420062"		238		"Two-component transcriptional response regulator, OmpR family"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.1003"			"PATRIC.287.6641.287.6641.con.0001.CDS.1045492.1046019.rev"	"PATRIC"	"CDS"	1045492	1046019	528	"-"	"FIG00000429"	"PLF_286_00000079"	"PGF_01922063"		175		"Inorganic pyrophosphatase (EC 3.6.1.1)"	"GO:0004427|inorganic diphosphatase activity"
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.1004"			"PATRIC.287.6641.287.6641.con.0001.CDS.1046099.1046929.rev"	"PATRIC"	"CDS"	1046099	1046929	831	"-"	"FIG00554427"	"PLF_286_00002639"	"PGF_00041669"		276		"Putative inner membrane protein"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.100"			"PATRIC.287.6641.287.6641.con.0001.CDS.104623.106482.fwd"	"PATRIC"	"CDS"	104623	106482	1860	"+"	"FIG00052183"	"PLF_286_00001612"	"PGF_01929932"		619		"T6SS component TssF (ImpG/VasA)"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.1005"			"PATRIC.287.6641.287.6641.con.0001.CDS.1046932.1047597.rev"	"PATRIC"	"CDS"	1046932	1047597	666	"-"	"FIG00002761"	"PLF_286_00001205"	"PGF_08055739"		221		"DedA protein"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.1006"			"PATRIC.287.6641.287.6641.con.0001.CDS.1048836.1049297.rev"	"PATRIC"	"CDS"	1048836	1049297	462	"-"	"FIG00959963"	"PLF_286_00005830"	"PGF_00283584"		153		"hypothetical protein"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.1007"			"PATRIC.287.6641.287.6641.con.0001.CDS.1049267.1050160.rev"	"PATRIC"	"CDS"	1049267	1050160	894	"-"	"FIG00953094"	"PLF_286_00005492"	"PGF_08964051"		297		"ABC-type amino acid transport/signal transduction system, periplasmic component/domain"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.1008"			"PATRIC.287.6641.287.6641.con.0001.CDS.1050210.1050671.rev"	"PATRIC"	"CDS"	1050210	1050671	462	"-"	"FIG00001650"	"PLF_286_00003720"	"PGF_00039861"		153		"Acetyltransferase"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.1009"			"PATRIC.287.6641.287.6641.con.0001.CDS.1050834.1051655.rev"	"PATRIC"	"CDS"	1050834	1051655	822	"-"	"FIG00015941"	"PLF_286_00000349"	"PGF_00424869"		273		"Ethanolamine ammonia-lyase light chain (EC 4.3.1.7)"	"GO:0008851|ethanolamine ammonia-lyase activity"
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.1010"			"PATRIC.287.6641.287.6641.con.0001.CDS.1051666.1053060.rev"	"PATRIC"	"CDS"	1051666	1053060	1395	"-"	"FIG00003375"	"PLF_286_00000186"	"PGF_00424868"		464		"Ethanolamine ammonia-lyase heavy chain (EC 4.3.1.7)"	"GO:0008851|ethanolamine ammonia-lyase activity"
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.1011"			"PATRIC.287.6641.287.6641.con.0001.CDS.1053119.1054567.rev"	"PATRIC"	"CDS"	1053119	1054567	1449	"-"	"FIG00003466"	"PLF_286_00001542"	"PGF_04116999"		482		"Ethanolamine permease"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.1012"			"PATRIC.287.6641.287.6641.con.0001.CDS.1054592.1054723.rev"	"PATRIC"	"CDS"	1054592	1054723	132	"-"	"FIG00638284"	"PLF_286_00011344"	"PGF_02948338"		43		"hypothetical protein"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.1013"			"PATRIC.287.6641.287.6641.con.0001.CDS.1054777.1056297.rev"	"PATRIC"	"CDS"	1054777	1056297	1521	"-"	"FIG01292786"	"PLF_286_00000022"	"PGF_07597988"		506		"Aldehyde dehydrogenase (EC 1.2.1.3)"	"GO:0004029|aldehyde dehydrogenase (NAD) activity"
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.1014"			"PATRIC.287.6641.287.6641.con.0001.CDS.1056636.1058567.fwd"	"PATRIC"	"CDS"	1056636	1058567	1932	"+"	"FIG01304230"	"PLF_286_00033207"	"PGF_06587458"		643		"sigma-54-dependent transcriptional regulator"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.1015"			"PATRIC.287.6641.287.6641.con.0001.CDS.1058725.1060080.fwd"	"PATRIC"	"CDS"	1058725	1060080	1356	"+"	"FIG00002492"	"PLF_286_00000199"	"PGF_00064004"		451		"UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase (EC 6.3.2.-)"	"GO:0008766|UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity;GO:0008766|ribosomal S6-glutamic acid ligase activity;GO:0008766|coenzyme F420-0 gamma-glutamyl ligase activity;GO:0008766|coenzyme F420-2 alpha-glutamyl ligase activity;GO:0008766|protein-glycine ligase activity;GO:0008766|protein-glycine ligase activity, initiating;GO:0008766|protein-glycine ligase activity, elongating;GO:0008766|tubulin-glycine ligase activity;GO:0008766|protein-glutamic acid ligase activity;GO:0008766|tubulin-glutamic acid ligase activity"
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.1016"			"PATRIC.287.6641.287.6641.con.0001.CDS.1060089.1060718.fwd"	"PATRIC"	"CDS"	1060089	1060718	630	"+"	"FIG00000573"	"PLF_286_00001079"	"PGF_08473931"		209		"Flavin prenyltransferase UbiX"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.1017"			"PATRIC.287.6641.287.6641.con.0001.CDS.1060720.1060995.fwd"	"PATRIC"	"CDS"	1060720	1060995	276	"+"	"FIG00947911"	"PLF_286_00002478"	"PGF_06919539"		91		"hypothetical protein"	
"Pseudomonas aeruginosa BLD15.1"	"287.6641"	"287.6641.con.0001"	"fig|287.6641.peg.1018"			"PATRIC.287.6641.287.6641.con.0001.CDS.1061015.1061656.rev"	"PATRIC"	"CDS"	1061015	1061656	642	"-"	"FIG00905558"	"PLF_286_00005143"	"PGF_03331199"		213		"Uncharacterized protein YraR"	
